url,pageid,displayName
https://en.wikipedia.org/wiki/Roderick_Carnegie,23822334,Roderick Carnegie
https://en.wikipedia.org/wiki/Richard_Court,931827,Richard Court
https://en.wikipedia.org/wiki/Michael_Field_(politician),2488071,Michael Field (politician)
https://en.wikipedia.org/wiki/Margaret_Jackson,561386,Margaret Jackson
https://en.wikipedia.org/wiki/Primrose_Potter,38854109,Primrose Potter
https://en.wikipedia.org/wiki/Bob_Baxt,14623470,Bob Baxt
https://en.wikipedia.org/wiki/Robert_Brooking,40714653,Robert Brooking
https://en.wikipedia.org/wiki/Geraldine_Doogue,8965354,Geraldine Doogue
https://en.wikipedia.org/wiki/Thancoupie,49693140,Thancoupie
https://en.wikipedia.org/wiki/Andrea_Hull,20203188,Andrea Hull
https://en.wikipedia.org/wiki/Ken_Inglis,4145179,Ken Inglis
https://en.wikipedia.org/wiki/Dean_Jaensch,2799471,Dean Jaensch
https://en.wikipedia.org/wiki/Terry_Jackman,42812563,Terry Jackman
https://en.wikipedia.org/wiki/Toni_Lamond,17046983,Toni Lamond
https://en.wikipedia.org/wiki/John_Mitchell_(administrator),28329556,John Mitchell (administrator)
https://en.wikipedia.org/wiki/Paula_Duncan,2520646,Paula Duncan
https://en.wikipedia.org/wiki/Robert_Champion_de_Crespigny,5783406,Robert Champion de Crespigny
https://en.wikipedia.org/wiki/John_Doyle_(judge),815139,John Doyle (judge)
https://en.wikipedia.org/wiki/Herb_Elliott,409149,Herb Elliott
https://en.wikipedia.org/wiki/Kenneth_Hayne,1186353,Kenneth Hayne
https://en.wikipedia.org/wiki/Kay_Hallahan,27987443,Kay Hallahan
https://en.wikipedia.org/wiki/George_Szekeres,2563194,George Szekeres
https://en.wikipedia.org/wiki/George_Szekeres_Medal,23270711,George Szekeres Medal
https://en.wikipedia.org/wiki/Australian_Mathematical_Society,4579582,Australian Mathematical Society
https://en.wikipedia.org/wiki/Ian_Wilson_(politician),2917166,Ian Wilson (politician)
https://en.wikipedia.org/wiki/Mike_Ahern_(Australian_politician),1689136,Mike Ahern (Australian politician)
https://en.wikipedia.org/wiki/Ronald_Drayton_Brown,52720414,Ronald Drayton Brown
https://en.wikipedia.org/wiki/Peter_Leahy,10215129,Peter Leahy
https://en.wikipedia.org/wiki/Beryl_Nashar,51395339,Beryl Nashar
https://en.wikipedia.org/wiki/Clifford_Possum_Tjapaltjarri,2292559,Clifford Possum Tjapaltjarri
https://en.wikipedia.org/wiki/Mike_Willesee,27898959,Mike Willesee
https://en.wikipedia.org/wiki/Alan_Coates,46882024,Alan Coates
https://en.wikipedia.org/wiki/Anne_Hepburn,52171075,Anne Hepburn
https://en.wikipedia.org/wiki/Edgar_Britt,15237796,Edgar Britt
https://en.wikipedia.org/wiki/Ray_Hadley,1110731,Ray Hadley
https://en.wikipedia.org/wiki/Nicholas_Euclid,23952752,Nicholas Euclid
https://en.wikipedia.org/wiki/Pinchus_Feldman,3895050,Pinchus Feldman
https://en.wikipedia.org/wiki/Bruce_Peake,47918874,Bruce Peake
https://en.wikipedia.org/wiki/Gwyn_Hanssen_Pigott,14683910,Gwyn Hanssen Pigott
https://en.wikipedia.org/wiki/George_Bornemissza,24064820,George Bornemissza
https://en.wikipedia.org/wiki/David_Ashton_(botanist),3230759,David Ashton (botanist)
https://en.wikipedia.org/wiki/Ian_Lowe,9623824,Ian Lowe
https://en.wikipedia.org/wiki/Dianne_Yerbury,1996713,Dianne Yerbury
https://en.wikipedia.org/wiki/Elizabeth_Anne_Reid,27842975,Elizabeth Anne Reid
https://en.wikipedia.org/wiki/James_Dunn_(diplomat),52431307,James Dunn (diplomat)
https://en.wikipedia.org/wiki/Judith_Whitworth,57882111,Judith Whitworth
https://en.wikipedia.org/wiki/Janine_Haines,1010283,Janine Haines
https://en.wikipedia.org/wiki/Hilary_McPhee,33345575,Hilary McPhee
https://en.wikipedia.org/wiki/Jackie_Huggins,22978742,Jackie Huggins
https://en.wikipedia.org/wiki/Jim_Carlton,9401726,Jim Carlton
https://en.wikipedia.org/wiki/John_Yu,1138584,John Yu
https://en.wikipedia.org/wiki/John_Mathwin,33265547,John Mathwin
https://en.wikipedia.org/wiki/Dick_Kimber,54204157,Dick Kimber
https://en.wikipedia.org/wiki/Jack_Lockett,2994195,Jack Lockett
https://en.wikipedia.org/wiki/Mary_Sawyer_(tennis),57382579,Mary Sawyer (tennis)
https://en.wikipedia.org/wiki/Kevin_Scarce,11048941,Kevin Scarce
https://en.wikipedia.org/wiki/John_Treloar_(athlete),8431667,John Treloar (athlete)
https://en.wikipedia.org/wiki/Peter_Thomson_(golfer),1510351,Peter Thomson (golfer)
https://en.wikipedia.org/wiki/Michael_Morgan_(rower),8360376,Michael Morgan (rower)
https://en.wikipedia.org/wiki/Doug_Lowe_(Australian_politician),2807449,Doug Lowe (Australian politician)
https://en.wikipedia.org/wiki/Sam_Calder,1585612,Sam Calder
https://en.wikipedia.org/wiki/Don_Cameron_(Queensland_Liberal_politician),2926439,Don Cameron (Queensland Liberal politician)
https://en.wikipedia.org/wiki/Patrick_Corrigan_(businessman),41672204,Patrick Corrigan (businessman)
https://en.wikipedia.org/wiki/Wayne_Denis_Hall,15698464,Wayne Denis Hall
https://en.wikipedia.org/wiki/Paul_Symon,32679553,Paul Symon
https://en.wikipedia.org/wiki/Murray_Rose,731639,Murray Rose
https://en.wikipedia.org/wiki/Sally_Thomas,7072512,Sally Thomas
https://en.wikipedia.org/wiki/Beryl_Grant,55493956,Beryl Grant
https://en.wikipedia.org/wiki/Richard_Scotton,14780626,Richard Scotton
https://en.wikipedia.org/wiki/Geoffrey_Wickham,2124582,Geoffrey Wickham
https://en.wikipedia.org/wiki/James_Roland_Wood,9782491,James Roland Wood
https://en.wikipedia.org/wiki/Paul_de_Jersey,9142412,Paul de Jersey
https://en.wikipedia.org/wiki/Robyn_Archer,10692160,Robyn Archer
https://en.wikipedia.org/wiki/David_Bennett_(barrister),22462457,David Bennett (barrister)
https://en.wikipedia.org/wiki/John_Carter_(endocrinologist),18870989,John Carter (endocrinologist)
https://en.wikipedia.org/wiki/Reginald_Marr,47046796,Reginald Marr
https://en.wikipedia.org/wiki/John_Maclean_(sportsperson),33309877,John Maclean (sportsperson)
https://en.wikipedia.org/wiki/Darryl_Smith_(cricketer),37944159,Darryl Smith (cricketer)
https://en.wikipedia.org/wiki/David_Smorgon,4293524,David Smorgon
https://en.wikipedia.org/wiki/Bill_Brown_(cricketer),1860614,Bill Brown (cricketer)
https://en.wikipedia.org/wiki/John_Winneke,9627253,John Winneke
https://en.wikipedia.org/wiki/William_Cox_(governor),9343864,William Cox (governor)
https://en.wikipedia.org/wiki/Marcia_Neave,6850466,Marcia Neave
https://en.wikipedia.org/wiki/Cheryl_Praeger,9031833,Cheryl Praeger
https://en.wikipedia.org/wiki/George_Paciullo,25951380,George Paciullo
https://en.wikipedia.org/wiki/Evan_Adermann,15291824,Evan Adermann
https://en.wikipedia.org/wiki/Michael_Baume,14626565,Michael Baume
https://en.wikipedia.org/wiki/Ian_Porter_(politician),23896453,Ian Porter (politician)
https://en.wikipedia.org/wiki/Geoff_Henke,23771860,Geoff Henke
https://en.wikipedia.org/wiki/Joan_Hall,5155878,Joan Hall
https://en.wikipedia.org/wiki/James_Semple_Kerr,44212711,James Semple Kerr
https://en.wikipedia.org/wiki/James_Harrison_(blood_donor),26794895,James Harrison (blood donor)
https://en.wikipedia.org/wiki/Gracia_Baylor,1998434,Gracia Baylor
https://en.wikipedia.org/wiki/Guy_Warren_(artist),3182233,Guy Warren (artist)
https://en.wikipedia.org/wiki/Bud_Tingwell,954692,Bud Tingwell
https://en.wikipedia.org/wiki/Michael_Fitzgerald_Page,44700651,Michael Fitzgerald Page
https://en.wikipedia.org/wiki/David_Dicks,2976335,David Dicks
https://en.wikipedia.org/wiki/Marlene_Mathews,3656162,Marlene Mathews
https://en.wikipedia.org/wiki/Neale_Lavis,20850367,Neale Lavis
https://en.wikipedia.org/wiki/Lionel_Cox_(cyclist),11429638,Lionel Cox (cyclist)
https://en.wikipedia.org/wiki/Ronald_Crawford_(racewalker),35799188,Ronald Crawford (racewalker)
https://en.wikipedia.org/wiki/Leneen_Forde,1696458,Leneen Forde
https://en.wikipedia.org/wiki/Lorraine_Crapp,4215350,Lorraine Crapp
https://en.wikipedia.org/wiki/Eric_Gross,13078165,Eric Gross
https://en.wikipedia.org/wiki/Richard_Cleaver,18684185,Richard Cleaver
https://en.wikipedia.org/wiki/Wilma_Oram,27830472,Wilma Oram
https://en.wikipedia.org/wiki/George_Seddon_(academic),2970768,George Seddon (academic)
https://en.wikipedia.org/wiki/Ken_Gillespie,14640461,Ken Gillespie
https://en.wikipedia.org/wiki/Phillip_Playford,54449516,Phillip Playford
https://en.wikipedia.org/wiki/Jim_Barry_(general),52480467,Jim Barry (general)
https://en.wikipedia.org/wiki/Elizabeth_Burchill,40466941,Elizabeth Burchill
https://en.wikipedia.org/wiki/Yvonne_Cossart,63568489,Yvonne Cossart
https://en.wikipedia.org/wiki/Rex_Stevenson,44038166,Rex Stevenson
https://en.wikipedia.org/wiki/A._W._Martin,60271096,A. W. Martin
https://en.wikipedia.org/wiki/Don_Aitkin,19597221,Don Aitkin
https://en.wikipedia.org/wiki/Weston_Bate,8552205,Weston Bate
https://en.wikipedia.org/wiki/Geoff_Wilson_(professor),5015721,Geoff Wilson (professor)
https://en.wikipedia.org/wiki/Richard_Smallwood_(doctor),64262856,Richard Smallwood (doctor)
https://en.wikipedia.org/wiki/Andrew_Peacock,302827,Andrew Peacock
https://en.wikipedia.org/wiki/Wal_Murray,4429540,Wal Murray
https://en.wikipedia.org/wiki/Patrick_Quilty,49092946,Patrick Quilty
https://en.wikipedia.org/wiki/Sophie_Charlotte_Ducker,48564127,Sophie Charlotte Ducker
https://en.wikipedia.org/wiki/Sid_Atkinson,959664,Sid Atkinson
https://en.wikipedia.org/wiki/Morris_West,341506,Morris West
https://en.wikipedia.org/wiki/Nan_Giese,63624725,Nan Giese
https://en.wikipedia.org/wiki/Peter_Andry,30065217,Peter Andry
https://en.wikipedia.org/wiki/Glenn_Murcutt,1820386,Glenn Murcutt
https://en.wikipedia.org/wiki/Roger_McNeice,47218933,Roger McNeice
https://en.wikipedia.org/wiki/Mavis_Thorpe_Clark,50649494,Mavis Thorpe Clark
https://en.wikipedia.org/wiki/Helen_Zerefos,19283641,Helen Zerefos
https://en.wikipedia.org/wiki/Ken_Wyatt,28464298,Ken Wyatt
https://en.wikipedia.org/wiki/Ron_Tucker,33285411,Ron Tucker
https://en.wikipedia.org/wiki/John_Cohen_(Australian_politician),43502054,John Cohen (Australian politician)
https://en.wikipedia.org/wiki/Clifton_Hoeben,5513757,Clifton Hoeben
https://en.wikipedia.org/wiki/Geoff_Tracey,64199762,Geoff Tracey
https://en.wikipedia.org/wiki/Edgar_Riek,59353031,Edgar Riek
https://en.wikipedia.org/wiki/John_Zillman,888066,John Zillman
https://en.wikipedia.org/wiki/Percy_Allan,29340701,Percy Allan
https://en.wikipedia.org/wiki/John_Kerr_(pathologist),46977844,John Kerr (pathologist)
https://en.wikipedia.org/wiki/Mick_Doohan,20108,Mick Doohan
https://en.wikipedia.org/wiki/Margaret_Court,244345,Margaret Court
https://en.wikipedia.org/wiki/Patricia_Kailis,42367826,Patricia Kailis
https://en.wikipedia.org/wiki/Michael_Jeffery,251098,Michael Jeffery
https://en.wikipedia.org/wiki/Jocelynne_Scutt,6864683,Jocelynne Scutt
https://en.wikipedia.org/wiki/George_Miller_(filmmaker),152157,George Miller (filmmaker)
https://en.wikipedia.org/wiki/Fiona_Stanley,186064,Fiona Stanley
https://en.wikipedia.org/wiki/Elizabeth_Evatt,6391660,Elizabeth Evatt
https://en.wikipedia.org/wiki/Denise_Bradley,30594295,Denise Bradley
https://en.wikipedia.org/wiki/David_Flint,1758387,David Flint
https://en.wikipedia.org/wiki/Frank_Brennan_(priest),2575762,Frank Brennan (priest)
https://en.wikipedia.org/wiki/Diana_Horvath,64269801,Diana Horvath
https://en.wikipedia.org/wiki/Anthony_William_Linnane,58284587,Anthony William Linnane
https://en.wikipedia.org/wiki/Michael_V._Drake,7851408,Michael V. Drake
https://en.wikipedia.org/wiki/Nick_Dondas,17174927,Nick Dondas
https://en.wikipedia.org/wiki/James_Hamlyn_Willis,3279213,James Hamlyn Willis
https://en.wikipedia.org/wiki/John_Grey_(Australian_general),26980064,John Grey (Australian general)
https://en.wikipedia.org/wiki/Ivon_Wardle,46816379,Ivon Wardle
https://en.wikipedia.org/wiki/Don_Livingstone,21660471,Don Livingstone
https://en.wikipedia.org/wiki/Eva_Cox,19969729,Eva Cox
https://en.wikipedia.org/wiki/Wenten_Rubuntja,1799141,Wenten Rubuntja
https://en.wikipedia.org/wiki/Celia_Rosser,5753000,Celia Rosser
https://en.wikipedia.org/wiki/Frank_McNamara_(RAAF_officer),1179477,Frank McNamara (RAAF officer)
https://en.wikipedia.org/wiki/Neal_Blewett,10136598,Neal Blewett
https://en.wikipedia.org/wiki/Kyrra_Grunnsund,36113942,Kyrra Grunnsund
https://en.wikipedia.org/wiki/Mike_Kelly_(Australian_politician),11485057,Mike Kelly (Australian politician)
https://en.wikipedia.org/wiki/James_Burrows_Thomas,1211690,James Burrows Thomas
https://en.wikipedia.org/wiki/Richard_McGarvie,1379885,Richard McGarvie
https://en.wikipedia.org/wiki/Peter_Graham_(fighter),9065336,Peter Graham (fighter)
https://en.wikipedia.org/wiki/Peter_Wilenski,41713069,Peter Wilenski
https://en.wikipedia.org/wiki/Colin_Bond,2866672,Colin Bond
https://en.wikipedia.org/wiki/Ronald_Strahan,59852766,Ronald Strahan
https://en.wikipedia.org/wiki/Spencer_Grace,44082706,Spencer Grace
https://en.wikipedia.org/wiki/Pauline_Neura_Reilly,6492430,Pauline Neura Reilly
https://en.wikipedia.org/wiki/Frank_Gardner_(racing_driver),14914555,Frank Gardner (racing driver)
https://en.wikipedia.org/wiki/Babette_Stephens,17080928,Babette Stephens
https://en.wikipedia.org/wiki/Joan_Phipson,20238568,Joan Phipson
https://en.wikipedia.org/wiki/Kerry_Walker,62549981,Kerry Walker
https://en.wikipedia.org/wiki/William_T._Cooper,11759486,William T. Cooper
https://en.wikipedia.org/wiki/Eilene_Hannan,44115650,Eilene Hannan
https://en.wikipedia.org/wiki/Edmund_Capon,7815789,Edmund Capon
https://en.wikipedia.org/wiki/Rosalie_Gascoigne,2050236,Rosalie Gascoigne
https://en.wikipedia.org/wiki/John_Singleton_(Australian_entrepreneur),4168352,John Singleton (Australian entrepreneur)
https://en.wikipedia.org/wiki/Lucy_Napaljarri_Kennedy,25797331,Lucy Napaljarri Kennedy
https://en.wikipedia.org/wiki/Kevin_Bacon_(equestrian),34293367,Kevin Bacon (equestrian)
https://en.wikipedia.org/wiki/Adrian_Charles,61645330,Adrian Charles
https://en.wikipedia.org/wiki/James_Grant_(Australian_bishop),39983142,James Grant (Australian bishop)
https://en.wikipedia.org/wiki/Rene_Hardenbol,46393105,Rene Hardenbol
https://en.wikipedia.org/wiki/Louise_Sauvage,987860,Louise Sauvage
https://en.wikipedia.org/wiki/Bruce_Bowley,50260345,Bruce Bowley
https://en.wikipedia.org/wiki/Lin_Onus,2271368,Lin Onus
https://en.wikipedia.org/wiki/Geoff_Shaw_(Aboriginal_leader),62282958,Geoff Shaw (Aboriginal leader)
https://en.wikipedia.org/wiki/Robert_Southey_(businessman),47142123,Robert Southey (businessman)
https://en.wikipedia.org/wiki/Betty_Burstall,39723160,Betty Burstall
https://en.wikipedia.org/wiki/James_Fairfax,4303392,James Fairfax
https://en.wikipedia.org/wiki/Louis_Kahan,2901234,Louis Kahan
https://en.wikipedia.org/wiki/Jim_Gasteen,62496826,Jim Gasteen
https://en.wikipedia.org/wiki/Bruce_Wallrodt,33236952,Bruce Wallrodt
https://en.wikipedia.org/wiki/Donna_Burns,46585614,Donna Burns
https://en.wikipedia.org/wiki/John_Brown_(Australian_politician),13504484,John Brown (Australian politician)
https://en.wikipedia.org/wiki/Jodi_Willis-Roberts,32437286,Jodi Willis-Roberts
https://en.wikipedia.org/wiki/Sandra_Yaxley,33255870,Sandra Yaxley
https://en.wikipedia.org/wiki/Brian_McNicholl,33247231,Brian McNicholl
https://en.wikipedia.org/wiki/Ann_Moyal,60144544,Ann Moyal
https://en.wikipedia.org/wiki/Donna_Smith_(athlete),33255037,Donna Smith (athlete)
https://en.wikipedia.org/wiki/Joshua_Hofer,46393515,Joshua Hofer
https://en.wikipedia.org/wiki/Ralph_Slatyer,19568968,Ralph Slatyer
https://en.wikipedia.org/wiki/Michael_Kailis,25653312,Michael Kailis
https://en.wikipedia.org/wiki/Ron_Penny,62703064,Ron Penny
https://en.wikipedia.org/wiki/Bill_Wentworth,1454153,Bill Wentworth
https://en.wikipedia.org/wiki/Tom_Uren,1760049,Tom Uren
https://en.wikipedia.org/wiki/Donald_Metcalf,1862804,Donald Metcalf
https://en.wikipedia.org/wiki/Sallyanne_Atkinson,4373928,Sallyanne Atkinson
https://en.wikipedia.org/wiki/Roc_Kirby,15635005,Roc Kirby
https://en.wikipedia.org/wiki/John_Murtagh_Macrossan_(judge),20235812,John Murtagh Macrossan (judge)
https://en.wikipedia.org/wiki/Michael_Clyne,5803356,Michael Clyne
https://en.wikipedia.org/wiki/John_Passmore,9446340,John Passmore
https://en.wikipedia.org/wiki/John_Niland,7232749,John Niland
https://en.wikipedia.org/wiki/Clive_James,445291,Clive James
https://en.wikipedia.org/wiki/Jacqueline_Jarrett_Goodnow,32454792,Jacqueline Jarrett Goodnow
https://en.wikipedia.org/wiki/Natascha_McNamara,23582611,Natascha McNamara
https://en.wikipedia.org/wiki/Robert_Somervaille,17313661,Robert Somervaille
https://en.wikipedia.org/wiki/Bruce_Webster_(politician),3272007,Bruce Webster (politician)
https://en.wikipedia.org/wiki/Geoff_Chisholm,40141714,Geoff Chisholm
https://en.wikipedia.org/wiki/Pixie_Annat,46735422,Pixie Annat
https://en.wikipedia.org/wiki/Don_Chipp,978858,Don Chipp
https://en.wikipedia.org/wiki/Peter_Sinclair_(governor),2760904,Peter Sinclair (governor)
https://en.wikipedia.org/wiki/Barry_Maddern,43211238,Barry Maddern
https://en.wikipedia.org/wiki/Tony_Parsons_(Australian_author),55378976,Tony Parsons (Australian author)
https://en.wikipedia.org/wiki/Kevin_Berry,5072510,Kevin Berry
https://en.wikipedia.org/wiki/Alan_Head,34191699,Alan Head
https://en.wikipedia.org/wiki/George_Freudenstein,27858367,George Freudenstein
https://en.wikipedia.org/wiki/Patricia_Mather,34736388,Patricia Mather
https://en.wikipedia.org/wiki/James_Mollison,7483202,James Mollison
https://en.wikipedia.org/wiki/John_McCallum_(actor),2621727,John McCallum (actor)
https://en.wikipedia.org/wiki/Erica_McGilchrist,61320584,Erica McGilchrist
https://en.wikipedia.org/wiki/Sheila_Scotter,35408155,Sheila Scotter
https://en.wikipedia.org/wiki/Wendy_Blacklock,3737690,Wendy Blacklock
https://en.wikipedia.org/wiki/Arthur_Boyd,1018994,Arthur Boyd
https://en.wikipedia.org/wiki/Roger_Woodward,2947679,Roger Woodward
https://en.wikipedia.org/wiki/Keith_Middleton,59608088,Keith Middleton
https://en.wikipedia.org/wiki/Michelle_den_Dekker,42560384,Michelle den Dekker
https://en.wikipedia.org/wiki/Adrienne_Clarke,5834667,Adrienne Clarke
https://en.wikipedia.org/wiki/Charlie_Yankos,15720049,Charlie Yankos
https://en.wikipedia.org/wiki/Trevor_Allan_(rugby),9192393,Trevor Allan (rugby)
https://en.wikipedia.org/wiki/Heather_Southcott,20009808,Heather Southcott
https://en.wikipedia.org/wiki/William_Dunn_(South_Australian_politician),49126230,William Dunn (South Australian politician)
https://en.wikipedia.org/wiki/Colin_Woods,19670280,Colin Woods
https://en.wikipedia.org/wiki/Beryl_Beaurepaire,7045762,Beryl Beaurepaire
https://en.wikipedia.org/wiki/Don_Kay_(composer),14101427,Don Kay (composer)
https://en.wikipedia.org/wiki/Peter_Yeldham,22044140,Peter Yeldham
https://en.wikipedia.org/wiki/Judith_Anderson,463434,Judith Anderson
https://en.wikipedia.org/wiki/Brett_Whiteley,299439,Brett Whiteley
https://en.wikipedia.org/wiki/Brett_Whiteley_House,63380195,Brett Whiteley House
https://en.wikipedia.org/wiki/Robert_Hughes_(critic),776149,Robert Hughes (critic)
https://en.wikipedia.org/wiki/John_Perceval,2496151,John Perceval
https://en.wikipedia.org/wiki/Miriam_Hyde,1390879,Miriam Hyde
https://en.wikipedia.org/wiki/Tony_Barber,2687735,Tony Barber
https://en.wikipedia.org/wiki/Alexander_Fraser_(Australian_politician),20175146,Alexander Fraser (Australian politician)
https://en.wikipedia.org/wiki/Phillip_Adams_(sport_shooter),49862274,Phillip Adams (sport shooter)
https://en.wikipedia.org/wiki/Neil_Batt,21069265,Neil Batt
https://en.wikipedia.org/wiki/Issy_Pilowsky,10520104,Issy Pilowsky
https://en.wikipedia.org/wiki/Fred_Hollows,451436,Fred Hollows
https://en.wikipedia.org/wiki/Peter_Isaacson,20132567,Peter Isaacson
https://en.wikipedia.org/wiki/Renfrey_Potts,14271369,Renfrey Potts
https://en.wikipedia.org/wiki/John_Mulvaney,27991586,John Mulvaney
https://en.wikipedia.org/wiki/Bill_Peach,40366526,Bill Peach
https://en.wikipedia.org/wiki/Tony_Eggleton,6495067,Tony Eggleton
https://en.wikipedia.org/wiki/Ron_Casey_(Melbourne_broadcaster),3244781,Ron Casey (Melbourne broadcaster)
https://en.wikipedia.org/wiki/Nicholas_Shehadie,5785132,Nicholas Shehadie
https://en.wikipedia.org/wiki/J._J._C._Smart,440324,J. J. C. Smart
https://en.wikipedia.org/wiki/Hal_Wootten,40091793,Hal Wootten
https://en.wikipedia.org/wiki/Basil_Hetzel,2172663,Basil Hetzel
https://en.wikipedia.org/wiki/Joan_Child,2049194,Joan Child
https://en.wikipedia.org/wiki/Gill_James,26466262,Gill James
https://en.wikipedia.org/wiki/Susan_Ryan,2693353,Susan Ryan
https://en.wikipedia.org/wiki/Ron_Davies_(Tasmanian_politician),20130003,Ron Davies (Tasmanian politician)
https://en.wikipedia.org/wiki/John_Taylor_(public_servant),42714481,John Taylor (public servant)
https://en.wikipedia.org/wiki/Nancy_Millis,1523596,Nancy Millis
https://en.wikipedia.org/wiki/Elizabeth_Nesta_Marks,49391510,Elizabeth Nesta Marks
https://en.wikipedia.org/wiki/Jim_Morrison_(chemist),52695769,Jim Morrison (chemist)
https://en.wikipedia.org/wiki/Jack_Dyer,304157,Jack Dyer
https://en.wikipedia.org/wiki/John_Baker_(general),12177904,John Baker (general)
https://en.wikipedia.org/wiki/Kath_Venn,25975013,Kath Venn
https://en.wikipedia.org/wiki/James_Gleeson,1360333,James Gleeson
https://en.wikipedia.org/wiki/Rodney_Hall_(writer),7404382,Rodney Hall (writer)
https://en.wikipedia.org/wiki/Bob_Whan,12985413,Bob Whan
https://en.wikipedia.org/wiki/Marjorie_Jackson-Nelson,70679,Marjorie Jackson-Nelson
https://en.wikipedia.org/wiki/Gaby_Kennard,963930,Gaby Kennard
https://en.wikipedia.org/wiki/Duncan_Armstrong,3487384,Duncan Armstrong
https://en.wikipedia.org/wiki/Sally_Carbon,9456958,Sally Carbon
https://en.wikipedia.org/wiki/Jenny_Cheesman,36505137,Jenny Cheesman
https://en.wikipedia.org/wiki/Elisabeth_Murdoch_(philanthropist),1562749,Elisabeth Murdoch (philanthropist)
https://en.wikipedia.org/wiki/Ted_Harris_(company_director),37701936,Ted Harris (company director)
https://en.wikipedia.org/wiki/Bob_Maguire,4092208,Bob Maguire
https://en.wikipedia.org/wiki/Arthur_Hewson,18031508,Arthur Hewson
https://en.wikipedia.org/wiki/Brian_Frank_Martin,7075157,Brian Frank Martin
https://en.wikipedia.org/wiki/Wendy_McCarthy,45532774,Wendy McCarthy
https://en.wikipedia.org/wiki/Richard_Kingsland,36891920,Richard Kingsland
https://en.wikipedia.org/wiki/John_Newcombe,481779,John Newcombe
https://en.wikipedia.org/wiki/Mary_Durack,409215,Mary Durack
https://en.wikipedia.org/wiki/Noel_Ferrier,17075889,Noel Ferrier
https://en.wikipedia.org/wiki/Howard_Taylor_(painter),38288997,Howard Taylor (painter)
https://en.wikipedia.org/wiki/Yvonne_Kenny,2201228,Yvonne Kenny
https://en.wikipedia.org/wiki/Patrick_Troy,32484070,Patrick Troy
https://en.wikipedia.org/wiki/Kathleen_Taperell,42949062,Kathleen Taperell
https://en.wikipedia.org/wiki/James_Bradley_(Australian_writer),2918798,James Bradley (Australian writer)
https://en.wikipedia.org/wiki/Ian_Knox_(admiral),50192373,Ian Knox (admiral)
https://en.wikipedia.org/wiki/Robert_Story_(botanist),43495439,Robert Story (botanist)
https://en.wikipedia.org/wiki/Colin_Watson_(footballer),3894112,Colin Watson (footballer)
https://en.wikipedia.org/wiki/John_Devitt,4899114,John Devitt
https://en.wikipedia.org/wiki/Gustav_Nossal,1138530,Gustav Nossal
https://en.wikipedia.org/wiki/Keith_Russack,42578570,Keith Russack
https://en.wikipedia.org/wiki/Peter_Ross-Edwards,43236721,Peter Ross-Edwards
https://en.wikipedia.org/wiki/Margaret_Manion,53695277,Margaret Manion
https://en.wikipedia.org/wiki/Laurence_Street,5147194,Laurence Street
https://en.wikipedia.org/wiki/Russell_Fox,14554289,Russell Fox
https://en.wikipedia.org/wiki/Michael_McHugh,1392885,Michael McHugh
https://en.wikipedia.org/wiki/Francis_Burt,1066486,Francis Burt
https://en.wikipedia.org/wiki/George_Blaikie,6824548,George Blaikie
https://en.wikipedia.org/wiki/George_Sparnon,61834662,George Sparnon
https://en.wikipedia.org/wiki/Nan_Waddy,58195343,Nan Waddy
https://en.wikipedia.org/wiki/Leslie_Lazarus,47010224,Leslie Lazarus
https://en.wikipedia.org/wiki/Ron_Mulock,11136130,Ron Mulock
https://en.wikipedia.org/wiki/Malcolm_Fraser,19734,Malcolm Fraser
https://en.wikipedia.org/wiki/Marie_Bashir,70350,Marie Bashir
https://en.wikipedia.org/wiki/Douglas_Warren_(bishop),19391545,Douglas Warren (bishop)
https://en.wikipedia.org/wiki/Ian_Constable,6956345,Ian Constable
https://en.wikipedia.org/wiki/John_Gorton,52452,John Gorton
https://en.wikipedia.org/wiki/Merv_Everett,20366139,Merv Everett
https://en.wikipedia.org/wiki/Wayne_Gardner,1861430,Wayne Gardner
https://en.wikipedia.org/wiki/Sam_Coffa,56038499,Sam Coffa
https://en.wikipedia.org/wiki/David_Graham_(golfer),3281653,David Graham (golfer)
https://en.wikipedia.org/wiki/Terry_Gathercole,4792638,Terry Gathercole
https://en.wikipedia.org/wiki/Pat_Clohessy,55279831,Pat Clohessy
https://en.wikipedia.org/wiki/Ken_Woolley,26965990,Ken Woolley
https://en.wikipedia.org/wiki/Rosemary_Wighton,64218506,Rosemary Wighton
https://en.wikipedia.org/wiki/Margaret_Stones,24615943,Margaret Stones
https://en.wikipedia.org/wiki/Annemieke_Mein,26381489,Annemieke Mein
https://en.wikipedia.org/wiki/Elizabeth_Jolley,2053255,Elizabeth Jolley
https://en.wikipedia.org/wiki/Tom_Hungerford,20325560,Tom Hungerford
https://en.wikipedia.org/wiki/John_Roberts_(Australian_businessman),5514873,John Roberts (Australian businessman)
https://en.wikipedia.org/wiki/John_Charles_Robertson_(army_officer),57227046,John Charles Robertson (army officer)
https://en.wikipedia.org/wiki/Tom_Bass_(sculptor),8013411,Tom Bass (sculptor)
https://en.wikipedia.org/wiki/Dorothy_Auchterlonie_Green,958686,Dorothy Auchterlonie Green
https://en.wikipedia.org/wiki/Mary_Fairfax,18046167,Mary Fairfax
https://en.wikipedia.org/wiki/Reg_Kermode,63872280,Reg Kermode
https://en.wikipedia.org/wiki/David_Bell_(field_hockey),3507278,David Bell (field hockey)
