wikidataID,personLabel,personDescription,refurl,orderaus,orderausLabel,honsid,date_awarded,sitelink
Q15504776,Basil Hetzel,Australian medical researcher,https://honours.pmc.gov.au/honours/awards/883280,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,883280,1990-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Basil_Hetzel
Q15504829,Ros Kelly,Australian politician,https://honours.pmc.gov.au/honours/awards/1055941,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1055941,2004-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ros_Kelly
Q15512232,Ita Buttrose,Australian journalist and businesswoman,NA,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,2004182,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Ita_Buttrose
Q15512232,Ita Buttrose,Australian journalist and businesswoman,NA,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,872553,1988-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Ita_Buttrose
Q15524941,Margaret Pomeranz,Australian film critic,https://honours.pmc.gov.au/honours/awards/1057696,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1057696,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Margaret_Pomeranz
Q15524998,John Doyle,"Australian comedian, actor and writer",https://honours.pmc.gov.au/honours/awards/1142660,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1142660,2010-06-14T00:00:00Z,https://en.wikipedia.org/wiki/John_Doyle_(comedian)
Q15526953,John Schaeffer,Dutch-Australian art collector,https://honours.pmc.gov.au/honours/awards/1042132,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1042132,2003-01-26T00:00:00Z,https://en.wikipedia.org/wiki/John_Schaeffer_(art_collector)
Q15543511,Peter Høj,Australian biochemist,NA,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,2002375,2019-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Høj
Q15616295,Tony Cole,Australian public servant,https://honours.pmc.gov.au/honours/awards/885098,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,885098,1995-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Tony_Cole
Q15809092,Ezio Rizzardo,Italian-Australian chemist,NA,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,2000357,2018-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ezio_Rizzardo
Q15847000,Scott Sloan,Australian civil engineering academic,https://honours.pmc.gov.au/honours/awards/2000378,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,2000378,2018-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Scott_W._Sloan
Q15967007,Manuel Aroney,Human rights advocate,https://honours.pmc.gov.au/honours/awards/871392,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,871392,1989-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Manuel_Aroney
Q15967318,Richard Divall,"Australian conductor, musicoligist, author, Catholic Brother, and academic",https://honours.pmc.gov.au/honours/awards/1139654,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1139654,2009-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Richard_Divall
Q15967945,William Keys,Australian veteran soldier,https://honours.pmc.gov.au/honours/awards/873900,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,873900,1988-06-13T00:00:00Z,https://en.wikipedia.org/wiki/William_Keys
Q6790327,Matthew Condon,Australian writer,https://honours.pmc.gov.au/honours/awards/2002994,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,2002994,2019-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Matthew_Condon
Q6795025,Max Moore-Wilton,Australian businessman and public servant,https://honours.pmc.gov.au/honours/awards/885186,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,885186,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Max_Moore-Wilton
Q5362577,Elizabeth Chong,Australian celebrity chef,https://honours.pmc.gov.au/honours/awards/2004877,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,2004877,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Elizabeth_Chong
Q5362622,Elizabeth Cosson,Australian general,https://honours.pmc.gov.au/honours/awards/1143529,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1143529,2011-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Elizabeth_Cosson
Q5362859,Elizabeth Grace,Australian politician,https://honours.pmc.gov.au/honours/awards/1144438,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1144438,2011-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Elizabeth_Grace
Q5362866,Elizabeth Grant,Member of the Australian Capital Territory House of Assembly,https://honours.pmc.gov.au/honours/awards/883265,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,883265,1987-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Liz_Grant
Q5363278,Elizabeth O'Neill,Australian official,https://honours.pmc.gov.au/honours/awards/1044368,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1044368,2003-10-17T00:00:00Z,https://en.wikipedia.org/wiki/Elizabeth_O'Neill_(official)
Q5363709,Elizabeth Webby,Australian academic,https://honours.pmc.gov.au/honours/awards/1056098,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1056098,2004-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Elizabeth_Webby
Q5364941,Ellen McCulloch,Australian nature writer,https://honours.pmc.gov.au/honours/awards/878341,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,878341,1991-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ellen_McCulloch
Q5365333,Ellie Cole,Australian Paralympic swimmer,https://honours.pmc.gov.au/honours/awards/1149110,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1149110,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ellie_Cole
Q5365527,Elliot McAdam,Australian politician,https://honours.pmc.gov.au/honours/awards/1151870,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1151870,2015-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Elliot_McAdam
Q5365675,Elliott Johnston,Australian judge,https://honours.pmc.gov.au/honours/awards/882365,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,882365,1994-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Elliott_Johnston
Q5367616,Elsie Morison,singer,https://honours.pmc.gov.au/honours/awards/869683,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,869683,1999-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Elsie_Morison
Q5372121,Emily Cox,Australian conductor,https://honours.pmc.gov.au/honours/awards/2005319,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,2005319,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Emily_Cox_(conductor)
Q5378859,Enid Campbell,Australian legal academic,https://honours.pmc.gov.au/honours/awards/1057546,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,1057546,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Enid_Campbell
Q5386329,Eric Cunningham Dax,British psychiatrist,https://honours.pmc.gov.au/honours/awards/883832,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,883832,1985-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Eric_Cunningham_Dax
Q5386524,Eric Freeman,Australian rules footballer and cricketer,https://honours.pmc.gov.au/honours/awards/1040706,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1040706,2002-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Eric_Freeman_(cricketer)
Q5386622,Eric Gross,Australian musician,https://honours.pmc.gov.au/honours/awards/869943,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,869943,1998-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Eric_Gross
Q5386838,Eric Johnston,Australian naval officer,https://honours.pmc.gov.au/honours/awards/885332,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,885332,1988-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Eric_Johnston_(NT_Administrator)
Q5386840,Eric Jolliffe,"Cartoonist, illustrator",https://honours.pmc.gov.au/honours/awards/883181,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,883181,1998-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Eric_Jolliffe
Q5386877,Eric Kent,Australian politician,https://honours.pmc.gov.au/honours/awards/1137681,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1137681,2008-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Eric_Kent
Q5387272,Eric Philips,Australian polar explorer,https://honours.pmc.gov.au/honours/awards/1056376,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1056376,2004-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Eric_Philips
Q5387293,Eric Porter,Australian film director,https://honours.pmc.gov.au/honours/awards/883145,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,883145,1984-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Eric_Porter_(filmmaker)
Q5387341,Eric Reece,Australian politician,https://honours.pmc.gov.au/honours/awards/884431,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,884431,1975-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Eric_Reece
Q5387370,Eric Ripper,Australian politician,https://honours.pmc.gov.au/honours/awards/1154781,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1154781,2017-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Eric_Ripper
Q5387660,Eric Underwood,Australian scientist,https://honours.pmc.gov.au/honours/awards/881262,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,881262,1976-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Eric_Underwood
Q5388632,Erik Horrie,Australian rower,https://honours.pmc.gov.au/honours/awards/2006055,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,2006055,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Erik_Horrie
Q5394375,Ernie Bridge,Australian politician,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,873636,1993-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Ernie_Bridge
Q5394375,Ernie Bridge,Australian politician,NA,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1145809,2012-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Ernie_Bridge
Q5394642,Ernest Merrick,Football coach,https://honours.pmc.gov.au/honours/awards/1150375,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1150375,2014-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Ernie_Merrick
Q5394675,Ernie Page,Australian politician,https://honours.pmc.gov.au/honours/awards/1133332,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1133332,2006-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Ernie_Page_(politician)
Q5395607,Errol McCormack,Australian air marshal,NA,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,879066,1993-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Errol_McCormack
Q5395607,Errol McCormack,Australian air marshal,NA,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,879564,1998-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Errol_McCormack
Q5397741,Ruth Bishop,Australian virologist,NA,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,883557,1996-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Ruth_Bishop
Q5397741,Ruth Bishop,Australian virologist,NA,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,2004641,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Ruth_Bishop
Q5400922,Estelle Blackburn,Investigative journalist,https://honours.pmc.gov.au/honours/awards/1040616,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1040616,2002-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Estelle_Blackburn
Q5415028,Eva Cox,Australian writer and sociologist,https://honours.pmc.gov.au/honours/awards/872957,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,872957,1995-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Eva_Cox
Q5415311,Evan Adermann,Australian politician,https://honours.pmc.gov.au/honours/awards/884406,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,884406,1999-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Evan_Adermann
Q5415506,Evan O'Hanlon,Paralympic competitor from Australia,https://honours.pmc.gov.au/honours/awards/1140080,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1140080,2009-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Evan_O'Hanlon
Q7145585,Patricia Forsythe,Australian politician,https://honours.pmc.gov.au/honours/awards/2002465,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,2002465,2019-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Patricia_Forsythe
Q7145851,Patricia Staunton,Australian politician,https://honours.pmc.gov.au/honours/awards/883692,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,883692,1995-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Patricia_Staunton
Q7146379,Patrick Donachie,Australian Paralympic swimmer,https://honours.pmc.gov.au/honours/awards/887095,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,887095,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Patrick_Donachie
Q7147153,Patrick McGorry,Irish–Australian psychiatrist,https://honours.pmc.gov.au/honours/awards/1142609,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1142609,2010-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Patrick_McGorry
Q7147460,"Patrick Pery, 6th Earl of Limerick",British peer (1930–2003),https://honours.pmc.gov.au/honours/awards/1042958,http://www.wikidata.org/entity/Q56449119,Honorary Member of the Order of Australia,1042958,2001-09-07T00:00:00Z,"https://en.wikipedia.org/wiki/Patrick_Pery,_6th_Earl_of_Limerick"
Q7147724,Patrick Thomas,Australian conductor,https://honours.pmc.gov.au/honours/awards/1148992,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1148992,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Patrick_Thomas_(conductor)
Q7148218,Patsy Adam-Smith,"Australian author, historian and servicewoman",https://honours.pmc.gov.au/honours/awards/872482,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,872482,1994-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Patsy_Adam-Smith
Q7148219,Patsy Biscoe,Australian singer,https://honours.pmc.gov.au/honours/awards/1152713,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1152713,2016-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Patsy_Biscoe
Q7148539,Patti Newton,Australian actress,https://honours.pmc.gov.au/honours/awards/1769834,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1769834,2017-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Patti_Newton
Q7149201,Paul Bangay,Australian landscape architect,https://honours.pmc.gov.au/honours/awards/2000559,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,2000559,2018-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Bangay
Q7149239,Paul Barnett,Australian bishop and scholar of ancient history and theology,https://honours.pmc.gov.au/honours/awards/2004766,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,2004766,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Barnett_(bishop)
Q7149241,Paul Barnett,Australian Paralympic swimmer,https://honours.pmc.gov.au/honours/awards/886928,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886928,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Barnett_(swimmer)
Q7149325,Paul Benz,Australian Paralympic athlete,https://honours.pmc.gov.au/honours/awards/1057750,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1057750,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Benz
Q7149374,Paul Bird,Australian Paralympic swimmer,https://honours.pmc.gov.au/honours/awards/1040614,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1040614,2002-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Bird_(Paralympian)
Q7149434,Paul Bongiorno,Australian political journalist.,https://honours.pmc.gov.au/honours/awards/1148866,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1148866,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Bongiorno
Q7149687,Paul Calvert,Australian politician,https://honours.pmc.gov.au/honours/awards/1140777,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1140777,2009-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Calvert
Q7149875,Paul Clitheroe,Australian television presenter,https://honours.pmc.gov.au/honours/awards/1138636,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1138636,2008-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Clitheroe
Q7149879,Paul Clohessy,Australian Paralympic tandem cyclist,https://honours.pmc.gov.au/honours/awards/886930,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886930,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Clohessy
Q7149989,Paul Couvret,New South Wales politician,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,875598,1998-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Couvret
Q7150031,Paul Cross,Australian Paralympic swimmer,https://honours.pmc.gov.au/honours/awards/886940,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886940,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Cross_(swimmer)
Q7150049,Paul Cullen,Australian general,https://honours.pmc.gov.au/honours/awards/872322,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,872322,1978-06-06T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Cullen_(general)
Q7150049,Paul Cullen,Australian general,https://honours.pmc.gov.au/honours/awards/874035,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,874035,1988-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Cullen_(general)
Q7150545,Paul Everingham,Australian politician,https://honours.pmc.gov.au/honours/awards/884467,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,884467,1989-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Everingham
Q7150626,Paul Field,Australian songwriter,https://honours.pmc.gov.au/honours/awards/2005321,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,2005321,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Field_(musician)
Q7150652,Paul Fitzgerald,Australian painter (1922-2017),https://honours.pmc.gov.au/honours/awards/870287,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,870287,1997-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Fitzgerald_(painter)
Q7150816,Paul Gardner,Australian businessman,https://honours.pmc.gov.au/honours/awards/1138659,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1138659,2008-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Gardner_(football_administrator)
Q7151001,Paul Greenfield,Vice Chancellor of the University of Queensland,https://honours.pmc.gov.au/honours/awards/1131307,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1131307,2006-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Greenfield
Q7151111,Paul Hammond,"Australian ballet dancer, teacher and choreographer.",https://honours.pmc.gov.au/honours/awards/1137650,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1137650,2008-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Hammond_(ballet_dancer)
Q7151136,Paul Harragon,Australian rugby league player,https://honours.pmc.gov.au/honours/awards/1129889,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1129889,2000-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Harragon
Q7152051,Paul Little,Australian businessman and sporting administrator,https://honours.pmc.gov.au/honours/awards/1141700,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1141700,2010-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Little_(Australian_businessman)
Q7152553,Paul Mitchell,Australian Paralympic athlete,https://honours.pmc.gov.au/honours/awards/886948,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886948,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Mitchell_(athlete)
Q7152657,Paul Murphy,Australian political journalist,https://honours.pmc.gov.au/honours/awards/883165,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,883165,1994-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Murphy_(Australian_journalist)
Q7153232,Paul Rigby,cartoonist,https://honours.pmc.gov.au/honours/awards/883052,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,883052,1999-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Rigby
Q7153549,Paul Sharratt,Australian entertainer,https://honours.pmc.gov.au/honours/awards/870514,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,870514,1996-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Sharratt
Q7153558,Paul Sheahan,Australian cricketer,https://honours.pmc.gov.au/honours/awards/1148980,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1148980,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Sheahan
Q7153783,Paul Stein,Australian judge,https://honours.pmc.gov.au/honours/awards/874003,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,874003,1994-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Stein_(judge)
Q7153810,Paul Stevenson,Australian psychologist,https://honours.pmc.gov.au/honours/awards/1044391,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1044391,2003-10-17T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Stevenson
Q7153896,Paul Symon,Australian general,https://honours.pmc.gov.au/honours/awards/1133709,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1133709,2007-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Symon
Q7153896,Paul Symon,Australian general,https://honours.pmc.gov.au/honours/awards/1136691,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1136691,2000-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Symon
Q7153977,Paul Thomas,Australian academic and photographer,https://honours.pmc.gov.au/honours/awards/1133841,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1133841,2007-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Thomas_(academic)
Q7154577,Paul de Jersey,"Australian judge, Governor of Queensland",NA,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,1136559,2000-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Paul_de_Jersey
Q7155009,Pauline English,Australian Paralympic swimmer,https://honours.pmc.gov.au/honours/awards/886632,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886632,1984-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Pauline_English
Q7155064,Pauline Neura Reilly,Australian ornithologist and author,https://honours.pmc.gov.au/honours/awards/878208,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,878208,1994-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Pauline_Neura_Reilly
Q7162589,Penelope Thwaites,Pianist and composer,https://honours.pmc.gov.au/honours/awards/870307,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,870307,2001-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Penelope_Thwaites
Q7169326,Perminder Sachdev,neuropsychiatrist,https://honours.pmc.gov.au/honours/awards/1144306,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1144306,2011-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Perminder_Sachdev
Q7171603,Peta Seaton,Australian politician,https://honours.pmc.gov.au/honours/awards/1769862,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1769862,2017-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Peta_Seaton
Q7172454,Peter Abeles,Australian transportation magnate,https://honours.pmc.gov.au/honours/awards/887687,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,887687,1991-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Abeles
Q7172460,Peter Adam,Australian Christian minister,https://honours.pmc.gov.au/honours/awards/1145977,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1145977,2012-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Adam_(minister)
Q7172522,Peter Anderson,Australian politician,https://honours.pmc.gov.au/honours/awards/884472,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,884472,1999-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Anderson_(politician)
Q7172530,Peter Andren,Australian politician,https://honours.pmc.gov.au/honours/awards/1138613,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1138613,2008-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Andren
Q7172534,Peter Andry,Australian record producer,https://honours.pmc.gov.au/honours/awards/869747,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,869747,1997-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Andry
Q7172697,Peter Bartels,Australian cyclist and businessman,https://honours.pmc.gov.au/honours/awards/1056748,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1056748,2004-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Bartels
Q7172714,Peter Baume,Australian  politician,https://honours.pmc.gov.au/honours/awards/1138581,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,1138581,2008-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Baume
Q7172714,Peter Baume,Australian  politician,https://honours.pmc.gov.au/honours/awards/884429,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,884429,1992-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Baume
Q7172837,Peter Black,New South Wales politician,https://honours.pmc.gov.au/honours/awards/882969,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,882969,1995-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Black_(Australian_politician)
Q7172842,Peter Blackmore,Australian politician,https://honours.pmc.gov.au/honours/awards/1152917,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1152917,2016-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Blackmore_(politician)
Q4798812,Arthur Gietzelt,Australian  politician,https://honours.pmc.gov.au/honours/awards/884414,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,884414,1992-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Arthur_Gietzelt
Q4799058,Arthur Hewson,Australian politician,https://honours.pmc.gov.au/honours/awards/872133,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,872133,1989-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Arthur_Hewson
Q4799656,Arthur Marshall,Australian tennis player,https://honours.pmc.gov.au/honours/awards/1131793,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1131793,2006-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Arthur_Marshall_(Australian_politician)
Q4800293,Arthur Sinodinos,Australian politicians,https://honours.pmc.gov.au/honours/awards/1138607,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1138607,2008-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Arthur_Sinodinos
