wdID,personLabel,sitelink
Q16019779,Bill Pritchett,https://en.wikipedia.org/wiki/Bill_Pritchett
Q16019789,Phil Ryan,"https://en.wikipedia.org/wiki/Phil_Ryan_(footballer,_born_1915)"
Q16057975,Peter Abigail,https://en.wikipedia.org/wiki/Peter_Abigail
Q16088963,John Millett,https://en.wikipedia.org/wiki/John_Millett_(poet)
Q16089648,George Brown,https://en.wikipedia.org/wiki/George_Deas_Brown
Q16089710,Hal Wootten,https://en.wikipedia.org/wiki/Hal_Wootten
Q16089708,Frank Wilkes,https://en.wikipedia.org/wiki/Frank_Wilkes
Q16089720,Beryl Beaurepaire,https://en.wikipedia.org/wiki/Beryl_Beaurepaire
Q16089804,Eleanor Witcombe,https://en.wikipedia.org/wiki/Eleanor_Witcombe
Q16089896,Eric Barnard,https://en.wikipedia.org/wiki/Eric_Barnard_(politician)
Q16089915,James Cruthers,https://en.wikipedia.org/wiki/James_Cruthers
Q16089944,Kenneth Norman Jones,https://en.wikipedia.org/wiki/Kenneth_Norman_Jones
Q16090285,Bruce Eastick,https://en.wikipedia.org/wiki/Bruce_Eastick
Q16090783,Neil Dansie,https://en.wikipedia.org/wiki/Neil_Dansie
Q16090810,Patricia Giles,https://en.wikipedia.org/wiki/Patricia_Giles
Q16090819,Peter Henderson,https://en.wikipedia.org/wiki/Peter_Henderson_(Australian_public_servant)
Q16090854,Norman May,https://en.wikipedia.org/wiki/Norman_May
Q16090908,Dinah Shearing,https://en.wikipedia.org/wiki/Dinah_Shearing
Q16091334,Greg Tegart,https://en.wikipedia.org/wiki/Greg_Tegart
Q16091861,Stuart Harris,https://en.wikipedia.org/wiki/Stuart_Harris_(public_servant)
Q16091974,Primrose Potter,https://en.wikipedia.org/wiki/Primrose_Potter
Q16092026,Robert Solomon,https://en.wikipedia.org/wiki/Robert_Solomon_(politician)
Q16092601,Patrick Corrigan,https://en.wikipedia.org/wiki/Patrick_Corrigan_(businessman)
Q16092769,Bob Ingham,https://en.wikipedia.org/wiki/Bob_Ingham
Q16093647,Michael Crouch,https://en.wikipedia.org/wiki/Michael_Crouch
Q16095184,Tony Ayers,https://en.wikipedia.org/wiki/Tony_Ayers
Q16095937,Barbara Worley,https://en.wikipedia.org/wiki/Barbara_Worley
Q16096830,Heini Becker,https://en.wikipedia.org/wiki/Heini_Becker
Q16096978,Llewellyn Edwards,https://en.wikipedia.org/wiki/Llew_Edwards_(politician)
Q16097173,John MacBean,https://en.wikipedia.org/wiki/John_MacBean
Q16097458,Rae Taylor,https://en.wikipedia.org/wiki/Rae_Taylor
Q16097763,Adrian Gibson,https://en.wikipedia.org/wiki/Adrian_Gibson
Q16104395,Tony Blunn,https://en.wikipedia.org/wiki/Tony_Blunn
Q16104415,Neil Conn,https://en.wikipedia.org/wiki/Neil_Conn
Q16104498,Noel Maughan,https://en.wikipedia.org/wiki/Noel_Maughan
Q16104516,Murray Nixon,https://en.wikipedia.org/wiki/Murray_Nixon
Q16104567,Ivan Trayling,https://en.wikipedia.org/wiki/Ivan_Trayling
Q16104710,Harold Luntz,https://en.wikipedia.org/wiki/Harold_Luntz
Q16104842,Frank Costa,https://en.wikipedia.org/wiki/Frank_Costa
Q16104863,Jim Fouras,https://en.wikipedia.org/wiki/Jim_Fouras
Q16104885,Don Hopgood,https://en.wikipedia.org/wiki/Don_Hopgood
Q16104927,Noel McNamara,https://en.wikipedia.org/wiki/Noel_McNamara
Q16105057,Mike Codd,https://en.wikipedia.org/wiki/Mike_Codd
Q16105163,John McGrath,https://en.wikipedia.org/wiki/John_McGrath_(Victorian_politician)
Q3525352,Tom Lewis,https://en.wikipedia.org/wiki/Tom_Lewis_(Australian_politician)
Q3528646,Tim Horan,https://en.wikipedia.org/wiki/Tim_Horan
Q3531696,Tony Bonner,https://en.wikipedia.org/wiki/Tony_Bonner
Q3538553,Trevor Allan,https://en.wikipedia.org/wiki/Trevor_Allan_(rugby)
Q3544729,Elise Rechichi,https://en.wikipedia.org/wiki/Elise_Rechichi
Q3544732,Tessa Parkinson,https://en.wikipedia.org/wiki/Tessa_Parkinson
Q3557223,Victor Chang,https://en.wikipedia.org/wiki/Victor_Chang
Q3565555,Wally Lewis,https://en.wikipedia.org/wiki/Wally_Lewis
Q3566032,Nova Peris,https://en.wikipedia.org/wiki/Nova_Peris
Q3566818,Wayne Bartholomew,https://en.wikipedia.org/wiki/Wayne_Bartholomew
Q3566816,Wayne Bennett,https://en.wikipedia.org/wiki/Wayne_Bennett_(rugby_league)
Q3566852,Wayne Pearce,https://en.wikipedia.org/wiki/Wayne_Pearce
Q3567258,Wendy Schaeffer,https://en.wikipedia.org/wiki/Wendy_Schaeffer
Q3618549,Anthony Warlow,https://en.wikipedia.org/wiki/Anthony_Warlow
Q3641283,Bob Collins,https://en.wikipedia.org/wiki/Bob_Collins_(politician)
Q3643469,Brad Beven,https://en.wikipedia.org/wiki/Brad_Beven
Q6275001,Jonathon Welch,https://en.wikipedia.org/wiki/Jonathon_Welch
Q6281158,Joseph Assaf,https://en.wikipedia.org/wiki/Joseph_Assaf
Q6282969,"Joseph F. Dunford, Jr.",https://en.wikipedia.org/wiki/Joseph_Dunford
Q6287144,Joseph Stanislaus Ostoja-Kotkowski,https://en.wikipedia.org/wiki/Joseph_Stanislaus_Ostoja-Kotkowski
Q6287369,Joseph Tawadros,https://en.wikipedia.org/wiki/Joseph_Tawadros
Q6289002,Josh Hose,https://en.wikipedia.org/wiki/Josh_Hose
Q6297154,Joy Hruby,https://en.wikipedia.org/wiki/Joy_Hruby
Q6297203,Joy Murphy Wandin,https://en.wikipedia.org/wiki/Joy_Murphy_Wandin
Q6297473,Joyce Evans,https://en.wikipedia.org/wiki/Joyce_Evans_(photographer)
Q6297597,Joyce Nicholson,https://en.wikipedia.org/wiki/Joyce_Nicholson
Q6302799,Judi Connelli,https://en.wikipedia.org/wiki/Judi_Connelli
Q6302822,Judi Moylan,https://en.wikipedia.org/wiki/Judi_Moylan
Q6303644,Judith Rodriguez,https://en.wikipedia.org/wiki/Judith_Rodriguez
Q6303716,Judith Troeth,https://en.wikipedia.org/wiki/Judith_Troeth
Q6304341,Judy Birmingham,https://en.wikipedia.org/wiki/Judy_Birmingham
Q6304372,Judy Cassab,https://en.wikipedia.org/wiki/Judy_Cassab
Q6304598,Judy Small,https://en.wikipedia.org/wiki/Judy_Small
Q6307017,Julian Burnside,https://en.wikipedia.org/wiki/Julian_Burnside
Q6307874,Julianne Schultz,https://en.wikipedia.org/wiki/Julianne_Schultz
Q6308124,Julie Dolan,https://en.wikipedia.org/wiki/Julie_Dolan
Q6308225,Julie Hammer,https://en.wikipedia.org/wiki/Julie_Hammer
Q6308254,Julie Higgins,https://en.wikipedia.org/wiki/Julie_Higgins
Q6308380,Julie McCrossin,https://en.wikipedia.org/wiki/Julie_McCrossin
Q6308558,Julie Towers,https://en.wikipedia.org/wiki/Julie_Towers
Q6312262,June Dally-Watkins,https://en.wikipedia.org/wiki/June_Dally-Watkins
Q6317578,Justin Eveson,https://en.wikipedia.org/wiki/Justin_Eveson
Q13606850,Jenny Kee,https://en.wikipedia.org/wiki/Jenny_Kee
Q13629134,Paul Lake,https://en.wikipedia.org/wiki/Paul_Lake_(cyclist)
Q13632606,Lyn Lepore,https://en.wikipedia.org/wiki/Lyn_Lepore
Q13647692,Max Walker,https://en.wikipedia.org/wiki/Max_Walker
Q13819927,Max Lake,https://en.wikipedia.org/wiki/Max_Lake
Q14191385,Hamish MacDonald,https://en.wikipedia.org/wiki/Hamish_MacDonald_(athlete)
Q14193931,Graeme Martin,https://en.wikipedia.org/wiki/Graeme_Martin
Q14638241,Emma McKeon,https://en.wikipedia.org/wiki/Emma_McKeon
Q14915015,Susan Cox,https://en.wikipedia.org/wiki/Susan_Cox_(diplomat)
Q14918444,Alan Blow,https://en.wikipedia.org/wiki/Alan_Blow
Q14945535,Hugh Templeton,https://en.wikipedia.org/wiki/Hugh_Templeton
Q14946875,John Langmore,https://en.wikipedia.org/wiki/John_Langmore
Q14946925,Tom Stannage,https://en.wikipedia.org/wiki/Tom_Stannage
Q14948829,Harriet Mayor Fulbright,https://en.wikipedia.org/wiki/Harriet_Mayor_Fulbright
Q14949542,Bruce Carter,https://en.wikipedia.org/wiki/Bruce_Carter_(educator)
Q14954682,Judyth Watson,https://en.wikipedia.org/wiki/Judyth_Watson
Q15054666,John Symond,https://en.wikipedia.org/wiki/John_Symond
Q15109642,W. Frank Blount,https://en.wikipedia.org/wiki/W._Frank_Blount
Q15111593,David Bell,https://en.wikipedia.org/wiki/David_Bell_(field_hockey)
Q15266013,Alec Lazenby,https://en.wikipedia.org/wiki/Alec_Lazenby
Q15429385,Nathan Efron,https://en.wikipedia.org/wiki/Nathan_Efron
Q15429566,Bill Peach,https://en.wikipedia.org/wiki/Bill_Peach
Q15430944,Paul Pholeros,https://en.wikipedia.org/wiki/Paul_Pholeros
Q15433478,Peter Dixon,https://en.wikipedia.org/wiki/Peter_Dixon_(economist)
Q15434992,Ian Gordon,https://en.wikipedia.org/wiki/Ian_Gordon_(general)
Q15436172,Max Walsh,https://en.wikipedia.org/wiki/Max_Walsh
Q15436526,Alan Hickinbotham,https://en.wikipedia.org/wiki/Alan_Hickinbotham
Q15438968,Michael Kailis,https://en.wikipedia.org/wiki/Michael_Kailis
Q15443002,John Derum,https://en.wikipedia.org/wiki/John_Derum
Q15452359,Meredith Burgmann,https://en.wikipedia.org/wiki/Meredith_Burgmann
Q15452410,Neville Coleman,https://en.wikipedia.org/wiki/Neville_Coleman
Q15452622,Roger Vanderfield,https://en.wikipedia.org/wiki/Roger_Vanderfield
Q15453153,Hetty Johnston,https://en.wikipedia.org/wiki/Hetty_Johnston
Q15455532,Percy Trezise,https://en.wikipedia.org/wiki/Percy_Trezise
Q29032358,Jose Petrick,https://en.wikipedia.org/wiki/Jose_Petrick
Q30070473,Angela Mary Doyle,https://en.wikipedia.org/wiki/Angela_Mary_Doyle
Q3295484,Robert Ingpen,https://en.wikipedia.org/wiki/Robert_Ingpen
Q3298751,Margaret Olley,https://en.wikipedia.org/wiki/Margaret_Olley
Q3299692,Matt Cowdrey,https://en.wikipedia.org/wiki/Matt_Cowdrey
Q3305171,Michael Morgan,https://en.wikipedia.org/wiki/Michael_Morgan_(rower)
Q3305222,Ray O'Connor,https://en.wikipedia.org/wiki/Ray_O'Connor
Q3305274,Richard Court,https://en.wikipedia.org/wiki/Richard_Court
Q3308000,Michael Atchison,https://en.wikipedia.org/wiki/Michael_Atchison
Q3308826,Charles Court,https://en.wikipedia.org/wiki/Charles_Court
Q3311723,Mick Cronin,https://en.wikipedia.org/wiki/Mick_Cronin_(rugby_league)
Q3312283,John Finnis,https://en.wikipedia.org/wiki/John_Finnis
Q3313187,Mike Ahern,https://en.wikipedia.org/wiki/Mike_Ahern_(Australian_politician)
Q3335124,Naguib Kanawati,https://en.wikipedia.org/wiki/Naguib_Kanawati
Q3339675,Nicholas Shehadie,https://en.wikipedia.org/wiki/Nicholas_Shehadie
Q3339739,Nick Enright,https://en.wikipedia.org/wiki/Nick_Enright
Q3339743,Nick Farr-Jones,https://en.wikipedia.org/wiki/Nick_Farr-Jones
Q3339751,Nick Greiner,https://en.wikipedia.org/wiki/Nick_Greiner
Q3357486,Russell Mark,https://en.wikipedia.org/wiki/Russell_Mark
Q6225351,John Carter,https://en.wikipedia.org/wiki/John_Carter_(endocrinologist)
Q6225495,John Cassidy,https://en.wikipedia.org/wiki/John_Cassidy_(chancellor)
Q6225512,John Castrilli,https://en.wikipedia.org/wiki/John_Castrilli
Q6225541,John Cauchi,https://en.wikipedia.org/wiki/John_Cauchi
Q6226435,John Coates,https://en.wikipedia.org/wiki/John_Coates_(general)
Q6227373,John Cowdell,https://en.wikipedia.org/wiki/John_Cowdell
Q6227536,John Crawford,https://en.wikipedia.org/wiki/John_Crawford_(economist)
Q6227867,John Cuneo,https://en.wikipedia.org/wiki/John_Cuneo_(sailor)
Q6227951,John Curro,https://en.wikipedia.org/wiki/John_Curro
Q6229121,John Della Bosca,https://en.wikipedia.org/wiki/John_Della_Bosca
Q6229302,John Dewar,https://en.wikipedia.org/wiki/John_Dewar_(academic)
Q6229968,John Dowd,https://en.wikipedia.org/wiki/John_Dowd_(politician)
Q6229983,John Dowie,https://en.wikipedia.org/wiki/John_Dowie_(artist)
Q6230026,John Dowsett,https://en.wikipedia.org/wiki/John_Dowsett
Q6230056,John Doyle,https://en.wikipedia.org/wiki/John_Doyle_(judge)
Q6230234,John Ducker,https://en.wikipedia.org/wiki/John_Ducker
Q6231395,John Edwards,https://en.wikipedia.org/wiki/John_Edwards_(producer)
Q6234260,John Friedrich,https://en.wikipedia.org/wiki/John_Friedrich_(fraudster)
Q6234406,John Funder,https://en.wikipedia.org/wiki/John_Funder
Q6234806,John Gandel,https://en.wikipedia.org/wiki/John_Gandel
Q6236225,Bill Wentworth,https://en.wikipedia.org/wiki/Bill_Wentworth
Q6236320,John Grey,https://en.wikipedia.org/wiki/John_Grey_(Australian_general)
Q6236411,John Griffiths,https://en.wikipedia.org/wiki/John_Griffiths_(musician)
Q6237247,John Halbert,https://en.wikipedia.org/wiki/John_Halbert
Q6237284,John Halfpenny,https://en.wikipedia.org/wiki/John_Halfpenny
Q6237480,John Hammer,https://en.wikipedia.org/wiki/John_Hammer
Q6237630,John Hannaford,https://en.wikipedia.org/wiki/John_Hannaford
Q6237692,John Harber Phillips,https://en.wikipedia.org/wiki/John_Harber_Phillips
Q6238065,John Hartley,https://en.wikipedia.org/wiki/John_Hartley_(academic)
Q6238124,John Harvey,https://en.wikipedia.org/wiki/John_Harvey_(RAAF_officer)
Q6238244,John Hatton,https://en.wikipedia.org/wiki/John_Hatton_(politician)
Q6238764,John Henry Carver,https://en.wikipedia.org/wiki/John_Henry_Carver
Q6239095,John Herron,https://en.wikipedia.org/wiki/John_Herron_(Australian_politician)
Q6239344,John Hinde,https://en.wikipedia.org/wiki/John_Hinde_(broadcaster)
Q6239594,John Holland,https://en.wikipedia.org/wiki/John_Holland_(engineer)
Q6239824,John Hopkins,https://en.wikipedia.org/wiki/John_Hopkins_(conductor)
Q6240775,John Ingham,https://en.wikipedia.org/wiki/John_Ingham_(businessman)
Q6241752,John Jefferson Bray,https://en.wikipedia.org/wiki/John_Jefferson_Bray
Q6241866,John Jobling,https://en.wikipedia.org/wiki/John_Jobling
Q6243975,John Langdon Bonython,https://en.wikipedia.org/wiki/John_Langdon_Bonython_(1905–1992)
Q6244200,John Lawrence O'Meally,https://en.wikipedia.org/wiki/John_Lawrence_O'Meally
Q6244734,John Lewis,https://en.wikipedia.org/wiki/John_Lewis_(Bishop_of_North_Queensland)
Q6244847,John Lincoln,https://en.wikipedia.org/wiki/John_Lincoln
Q6244880,John Lindsay,https://en.wikipedia.org/wiki/John_Lindsay_(Paralympian)
Q6246528,John Mallison,https://en.wikipedia.org/wiki/John_Mallison
Q6246568,John Manifold,https://en.wikipedia.org/wiki/John_Manifold
Q6246647,John Mansfield,https://en.wikipedia.org/wiki/John_Mansfield_(judge)
Q6247158,John Mathwin,https://en.wikipedia.org/wiki/John_Mathwin
Q11834215,Renita Farrell,https://en.wikipedia.org/wiki/Renita_Farrell
Q11884127,Neil Robson,https://en.wikipedia.org/wiki/Neil_Robson_(politician)
Q11995607,Phillip Adams,https://en.wikipedia.org/wiki/Phillip_Adams_(sport_shooter)
Q12070475,Maggie Tabberer,https://en.wikipedia.org/wiki/Maggie_Tabberer
Q12404787,John Shine,https://en.wikipedia.org/wiki/John_Shine
Q12803401,Stanislav Rapotec,https://en.wikipedia.org/wiki/Stanislav_Rapotec
Q12859981,Tjunkaya Tapaya,https://en.wikipedia.org/wiki/Tjunkaya_Tapaya
Q13116563,Ken Archer,https://en.wikipedia.org/wiki/Ken_Archer
Q13119829,Mike Whitney,https://en.wikipedia.org/wiki/Mike_Whitney
Q13220419,Joy Baluch,https://en.wikipedia.org/wiki/Joy_Baluch
Q13392276,John Makepeace Bennett,https://en.wikipedia.org/wiki/John_Makepeace_Bennett
Q13393125,Archie Barton,https://en.wikipedia.org/wiki/Archie_Barton
Q13393373,John Sumner,https://en.wikipedia.org/wiki/John_Sumner_(director)
Q13494244,Greg Hartung,https://en.wikipedia.org/wiki/Greg_Hartung
Q13582563,Joseph Prueher,https://en.wikipedia.org/wiki/Joseph_Prueher
Q25513876,Rose Amal,https://en.wikipedia.org/wiki/Rose_Amal
Q25861155,Richard Bryant,https://en.wikipedia.org/wiki/Richard_Bryant_(psychologist)
Q26705245,Miriam-Rose Ungunmerr-Baumann,https://en.wikipedia.org/wiki/Miriam-Rose_Ungunmerr-Baumann
Q6408538,Kim Dalton,https://en.wikipedia.org/wiki/Kim_Dalton
Q6409312,Kim Santow,https://en.wikipedia.org/wiki/Kim_Santow
Q6413289,Kingsley Bugarin,https://en.wikipedia.org/wiki/Kingsley_Bugarin
Q6419940,Klaus Moje,https://en.wikipedia.org/wiki/Klaus_Moje
Q6421568,Klytie Pate,https://en.wikipedia.org/wiki/Klytie_Pate
Q6446724,Kurt Fearnley,https://en.wikipedia.org/wiki/Kurt_Fearnley
Q6446842,Kurt Lambeck,https://en.wikipedia.org/wiki/Kurt_Lambeck
Q6446882,Kurt M. Campbell,https://en.wikipedia.org/wiki/Kurt_M._Campbell
Q6451649,Kylie Tennant,https://en.wikipedia.org/wiki/Kylie_Tennant
Q6451719,Kym Bonython,https://en.wikipedia.org/wiki/Kym_Bonython
Q6452570,Kyrra Grunnsund,https://en.wikipedia.org/wiki/Kyrra_Grunnsund
Q6453231,John Roslyn Garnet,https://en.wikipedia.org/wiki/John_Roslyn_Garnet
Q6468440,Lachlan Jones,https://en.wikipedia.org/wiki/Lachlan_Jones
Q6482830,Lana Cantrell,https://en.wikipedia.org/wiki/Lana_Cantrell
Q6491115,Larry Sitsky,https://en.wikipedia.org/wiki/Larry_Sitsky
Q6500501,Laurence Brodie-Hall,https://en.wikipedia.org/wiki/Laurence_Brodie-Hall
Q6500894,Laurence Street,https://en.wikipedia.org/wiki/Laurence_Street
Q6500917,Laurence W. Lane Jr.,https://en.wikipedia.org/wiki/Bill_Lane_(publisher)
Q6501606,Laurie Hergenhan,https://en.wikipedia.org/wiki/Laurie_Hergenhan
Q6501627,Laurie Kelly,https://en.wikipedia.org/wiki/Laurie_Kelly_(politician)
Q6501719,Laurie Short,https://en.wikipedia.org/wiki/Laurie_Short
Q6501849,Lauris Elms,https://en.wikipedia.org/wiki/Lauris_Elms
Q6504428,Lawrence O'Donnell,https://en.wikipedia.org/wiki/Lawrence_O'Donnell_(general)
Q6509836,Leanne Benjamin,https://en.wikipedia.org/wiki/Leanne_Benjamin
Q6519670,Leigh Sales,https://en.wikipedia.org/wiki/Leigh_Sales
Q6521763,Len Evans,https://en.wikipedia.org/wiki/Len_Evans_(wine)
Q6521849,Len King,https://en.wikipedia.org/wiki/Len_King
Q6523829,Leo Hielscher,https://en.wikipedia.org/wiki/Leo_Hielscher
Q6524158,Leo Radom,https://en.wikipedia.org/wiki/Leo_Radom
Q15967993,Wellington Lee,https://en.wikipedia.org/wiki/Wellington_Lee
Q15968104,Bruce Alexander McDonald,https://en.wikipedia.org/wiki/Bruce_Alexander_McDonald
Q15968227,Julius Patching,https://en.wikipedia.org/wiki/Julius_Patching
Q15971207,Jack Gerke,https://en.wikipedia.org/wiki/Jack_Gerke
Q15972315,Neville Amadio,https://en.wikipedia.org/wiki/Neville_Amadio
Q15972525,Natascha McNamara,https://en.wikipedia.org/wiki/Natascha_McNamara
Q15989526,Rosemary Adey,https://en.wikipedia.org/wiki/Rosemary_Adey
Q15993028,John Grant,https://en.wikipedia.org/wiki/John_Grant_(neurosurgeon)
Q15993540,Robert Street,https://en.wikipedia.org/wiki/Robert_Street
Q15993617,Linda Vogt,https://en.wikipedia.org/wiki/Linda_Vogt
Q15995550,John Turtle,https://en.wikipedia.org/wiki/John_Turtle
Q16002404,Martin Albrecht,https://en.wikipedia.org/wiki/Martin_Albrecht_(businessman)
Q16008722,Frank Hulme-Moir,https://en.wikipedia.org/wiki/Frank_Hulme-Moir
Q16012545,Alan Woods,https://en.wikipedia.org/wiki/Alan_Woods_(public_servant)
Q16012797,Pat Hills,https://en.wikipedia.org/wiki/Pat_Hills
Q16013326,Maurice Timbs,https://en.wikipedia.org/wiki/Maurice_Timbs
Q16013338,Frederick Wheeler,https://en.wikipedia.org/wiki/Frederick_Wheeler_(public_servant)
Q16013349,Geoffrey Yeend,https://en.wikipedia.org/wiki/Geoffrey_Yeend
Q16013497,Alan Payne,https://en.wikipedia.org/wiki/Alan_Payne_(naval_architect)
Q16013614,John Farrands,https://en.wikipedia.org/wiki/John_Farrands
Q16013862,Harry Holgate,https://en.wikipedia.org/wiki/Harry_Holgate
Q16014043,Francis Peter de Campo,https://en.wikipedia.org/wiki/Francis_Peter_de_Campo
Q16014136,John Moore,https://en.wikipedia.org/wiki/John_Moore_(Australian_judge)
Q16014185,Lance Shilton,https://en.wikipedia.org/wiki/Lance_Shilton
Q16014216,Jack Wright,https://en.wikipedia.org/wiki/Jack_Wright_(politician)
Q16014871,Harry C. Giese,https://en.wikipedia.org/wiki/Harry_C._Giese
Q16015020,Norman Wettenhall,https://en.wikipedia.org/wiki/Norman_Wettenhall
Q16015458,Joseph Dixon,https://en.wikipedia.org/wiki/Joseph_Dixon_(Australian_politician)
Q16015490,Hugh Gordon,https://en.wikipedia.org/wiki/Hugh_Gordon_(parasitologist)
Q16015512,Vin Heffernan,https://en.wikipedia.org/wiki/Vin_Heffernan
Q16015599,Peter McFarline,https://en.wikipedia.org/wiki/Peter_McFarline
Q16015772,Jim Clough,https://en.wikipedia.org/wiki/Jim_Clough
Q16016058,Tristan Antico,https://en.wikipedia.org/wiki/Tristan_Antico
Q16016089,Douglas Cashion,https://en.wikipedia.org/wiki/Douglas_Cashion
Q16016180,"Harry Jenkins, Sr.",https://en.wikipedia.org/wiki/Harry_Jenkins_Sr.
Q16016388,Bruce Chamberlain,https://en.wikipedia.org/wiki/Bruce_Chamberlain
Q16017391,Norman Foster,https://en.wikipedia.org/wiki/Norm_Foster_(politician)
Q16017402,Geoff Gibbs,https://en.wikipedia.org/wiki/Geoff_Gibbs
Q16017463,Harry Krantz,https://en.wikipedia.org/wiki/Harry_Krantz
Q16017467,Bob Lansdown,https://en.wikipedia.org/wiki/Bob_Lansdown
Q16017470,Jack Lee,https://en.wikipedia.org/wiki/Jack_Lee_(judge)
Q16017567,Udo Sellbach,https://en.wikipedia.org/wiki/Udo_Sellbach
Q16017778,Aileen Griffiths,https://en.wikipedia.org/wiki/Aileen_Griffiths
Q16018429,Charles Fenton,https://en.wikipedia.org/wiki/Charles_Fenton
Q16018531,Harry Moore,https://en.wikipedia.org/wiki/Harry_Moore_(Australian_politician)
Q16018716,Henry Cosgrove,https://en.wikipedia.org/wiki/Henry_Cosgrove_(judge)
Q16018722,John Robert de Laeter,https://en.wikipedia.org/wiki/John_Robert_de_Laeter
Q16018743,Bill Fisher,https://en.wikipedia.org/wiki/Bill_Fisher
Q16018950,Ray Watson,https://en.wikipedia.org/wiki/Ray_Watson_(judge)
Q43498974,Kaye Basford,https://en.wikipedia.org/wiki/Kaye_Basford
Q46033137,Cliff Dolan,https://en.wikipedia.org/wiki/Cliff_Dolan
Q47523366,Walter Max Lippmann,https://en.wikipedia.org/wiki/Walter_Max_Lippmann
Q47523631,Grace Mary Parbery,https://en.wikipedia.org/wiki/Grace_Parbery
Q50345047,Avni Sali,https://en.wikipedia.org/wiki/Avni_Sali
Q50345344,Karla Gilbert,https://en.wikipedia.org/wiki/Karla_Gilbert
Q50557115,John Daly,https://en.wikipedia.org/wiki/John_Daly_(academic)
Q52352637,Joe Baker,https://en.wikipedia.org/wiki/Joe_Baker_(marine_scientist)
Q52488323,Cindy Shannon,https://en.wikipedia.org/wiki/Cindy_Shannon
Q4730676,Allan Hawke,https://en.wikipedia.org/wiki/Allan_Hawke
Q4730794,Allan Luke,https://en.wikipedia.org/wiki/Allan_Luke
Q4730873,Allan Moss,https://en.wikipedia.org/wiki/Allan_Moss
Q4730948,Allan Roy Sefton,https://en.wikipedia.org/wiki/Allan_Roy_Sefton
Q4730962,Allan Scott,https://en.wikipedia.org/wiki/Allan_Scott_(businessman)
Q4730998,Allan Taylor,https://en.wikipedia.org/wiki/Allan_Taylor_(diplomat)
Q4731010,Allan Viney,https://en.wikipedia.org/wiki/Allan_Viney
Q4731736,Allen Kerr,https://en.wikipedia.org/wiki/Allen_Kerr
Q4739661,Amanda Keller,https://en.wikipedia.org/wiki/Amanda_Keller
Q4746323,Amin Saikal,https://en.wikipedia.org/wiki/Amin_Saikal
Q4749458,Amy Winters,https://en.wikipedia.org/wiki/Amy_Winters
Q4749460,Amy Witting,https://en.wikipedia.org/wiki/Amy_Witting
Q4755125,Andrea Hull,https://en.wikipedia.org/wiki/Andrea_Hull
Q4756462,Andrew Bruce Holmes,https://en.wikipedia.org/wiki/Andrew_Bruce_Holmes
Q4756670,Andrew Cooper,https://en.wikipedia.org/wiki/Andrew_Cooper
Q4756736,Andrew Curnow,https://en.wikipedia.org/wiki/Andrew_Curnow
Q4756789,Andrew Dent,https://en.wikipedia.org/wiki/Andrew_Dent
Q4756910,Andrew Evans,https://en.wikipedia.org/wiki/Andrew_Evans_(pastor)
Q4756938,Andrew Farriss,https://en.wikipedia.org/wiki/Andrew_Farriss
Q4756977,Andrew Ford,https://en.wikipedia.org/wiki/Andrew_Ford_(composer)
Q4757246,Andrew Harrison,https://en.wikipedia.org/wiki/Andrew_Harrison_(wheelchair_rugby)
Q4757493,Andrew Jaspan,https://en.wikipedia.org/wiki/Andrew_Jaspan
Q4757555,Andrew Justin Stewart Coats,https://en.wikipedia.org/wiki/Andrew_Stewart_Coats
Q4757608,Andrew Kerr,https://en.wikipedia.org/wiki/Andrew_Kerr_(water_polo)
Q4758125,Andrew Nikolić,https://en.wikipedia.org/wiki/Andrew_Nikolic
Q4758146,Andrew O'Keefe,https://en.wikipedia.org/wiki/Andrew_O'Keefe
Q4758217,Andrew Pasterfield,https://en.wikipedia.org/wiki/Andrew_Pasterfield
Q4758280,Andrew Pitman,https://en.wikipedia.org/wiki/Andrew_Pitman
Q4758396,Andrew Robb,https://en.wikipedia.org/wiki/Andrew_Robb
Q4758530,Andrew Scipione,https://en.wikipedia.org/wiki/Andrew_Scipione
Q4758651,Andrew Stoner,https://en.wikipedia.org/wiki/Andrew_Stoner
Q4758695,Andrew Taylor,https://en.wikipedia.org/wiki/Andrew_Taylor_(poet)
Q4758733,Andrew Tierney,https://en.wikipedia.org/wiki/Andrew_Tierney
Q4758736,Andrew Tink,https://en.wikipedia.org/wiki/Andrew_Tink
Q4758797,Andrew Vern-Barnett,https://en.wikipedia.org/wiki/Andrew_Vern-Barnett
Q4758837,Andrew Walsh,https://en.wikipedia.org/wiki/Andrew_Walsh
Q4762402,Angela Catterns,https://en.wikipedia.org/wiki/Angela_Catterns
Q4766306,Ann Carr-Boyd,https://en.wikipedia.org/wiki/Ann_Carr-Boyd
Q4766888,Anna Burke,https://en.wikipedia.org/wiki/Anna_Burke
Q6584188,Mechai Viravaidya,https://en.wikipedia.org/wiki/Mechai_Viravaidya
Q6651296,Little Pattie,https://en.wikipedia.org/wiki/Little_Pattie
Q6660097,Liz Davenport,https://en.wikipedia.org/wiki/Liz_Davenport
Q6660117,Liz Ellis,https://en.wikipedia.org/wiki/Liz_Ellis
Q6660251,Liz Mullinar,https://en.wikipedia.org/wiki/Liz_Mullinar
Q6662416,Lloyd Evans,https://en.wikipedia.org/wiki/Lloyd_Evans_(plant_physiologist)
Q6665972,Meg Lees,https://en.wikipedia.org/wiki/Meg_Lees
