wpURL,wikipediaPageID,name,pageCreation,wikidataID,name2
https://en.wikipedia.org/wiki/Malcolm_Donnelly,3705544,Malcolm Donnelly,2006-01-13,Q6742284,Malcolm Donnelly
https://en.wikipedia.org/wiki/Malcolm_Gillies,20889610,Malcolm Gillies,2008-12-30,Q6742329,Malcolm Gillies
https://en.wikipedia.org/wiki/Malcolm_Hazell,19885587,Malcolm Hazell,2008-10-22,Q6742373,Malcolm Hazell
https://en.wikipedia.org/wiki/Malcolm_Mackay,15530058,Malcolm Mackay,2008-02-01,Q6742471,Malcolm Mackay
https://en.wikipedia.org/wiki/Malcolm_Mackerras,981133,Malcolm Mackerras,2004-09-13,Q6742472,Malcolm Mackerras
https://en.wikipedia.org/wiki/Malcolm_Speed,4862700,Malcolm Speed,2006-04-23,Q6742644,Malcolm Speed
https://en.wikipedia.org/wiki/Mandy_Maywood,33255741,Mandy Maywood,2011-09-30,Q6748307,Mandy Maywood
https://en.wikipedia.org/wiki/Manfred_Cross,18295743,Manfred Cross,2008-07-05,Q6748485,Manfred Cross
https://en.wikipedia.org/wiki/Meelis_Zaia,4206097,Meelis Zaia,2006-02-26,Q6754411,Mar Meelis Zaia
https://en.wikipedia.org/wiki/Roger_Goldsworthy_(politician),39332825,Roger Goldsworthy (politician),2013-05-08,Q16091192,Roger Goldsworthy
https://en.wikipedia.org/wiki/Noel_Tanzer,41766791,Noel Tanzer,2014-01-28,Q16092051,Noel Tanzer
https://en.wikipedia.org/wiki/Patricia_Kailis,42367826,Patricia Kailis,2014-04-01,Q16095274,Patricia Kailis
https://en.wikipedia.org/wiki/Joyce_Brown_(netball),40433411,Joyce Brown (netball),2013-09-03,Q16104827,Joyce Brown
https://en.wikipedia.org/wiki/Bridgette_Gusterson,3280471,Bridgette Gusterson,2005-11-30,Q3644592,Bridgette Gusterson
https://en.wikipedia.org/wiki/Bronwyn_Mayer,3261717,Bronwyn Mayer,2005-11-28,Q3645320,Bronwyn Mayer
https://en.wikipedia.org/wiki/Paul_Wilson_(criminologist),12621713,Paul Wilson (criminologist),2007-08-05,Q3661441,Paul Wilson
https://en.wikipedia.org/wiki/Danielle_Woodhouse,3261615,Danielle Woodhouse,2005-11-28,Q3702135,Danielle Woodhouse
https://en.wikipedia.org/wiki/Debbie_Watson_(water_polo),3499542,Debbie Watson (water polo),2005-12-22,Q3704363,Debbie Watson
https://en.wikipedia.org/wiki/Jessica_Rowe,3466126,Jessica Rowe,2005-12-19,Q3734272,Jessica Rowe
https://en.wikipedia.org/wiki/Yorihiko_Kojima,19597126,Yorihiko Kojima,2008-10-03,Q3738381,Yorihiko Kojima
https://en.wikipedia.org/wiki/Gerald_O'Collins,37428672,Gerald O'Collins,2012-10-24,Q3760870,Gerald O'Collins
https://en.wikipedia.org/wiki/Gerard_Brennan,741215,Gerard Brennan,2004-06-21,Q3778295,Gerard Brennan
https://en.wikipedia.org/wiki/Jan_Cameron_(coach),3632211,Jan Cameron (coach),2006-01-06,Q3807042,Jan Cameron
https://en.wikipedia.org/wiki/Joanne_Fox,3275111,Joanne Fox,2005-11-29,Q3808568,Joanne Fox
https://en.wikipedia.org/wiki/John_Olsen_(Australian_artist),1813451,John Olsen (Australian artist),2005-04-29,Q3809521,John Olsen
https://en.wikipedia.org/wiki/Julie_Nykiel,36773499,Julie Nykiel,2012-08-20,Q3811117,Julie Nykiel
https://en.wikipedia.org/wiki/Lisa_McIntosh,21537157,Lisa McIntosh,2009-02-14,Q3811771,Lisa McIntosh
https://en.wikipedia.org/wiki/Karen_Moras,4792762,Karen Moras,2006-04-18,Q3812971,Karen Moras
https://en.wikipedia.org/wiki/Kate_Lamont,20720810,Kate Lamont,2008-12-16,Q6375587,Kate Lamont
https://en.wikipedia.org/wiki/Ruth_McNair,53417029,Ruth McNair,2017-03-08,Q28925005,Ruth McNair
https://en.wikipedia.org/wiki/San_Thang,57655202,San Thang,2018-06-11,Q28949164,San Thang
https://en.wikipedia.org/wiki/Anne_Gardiner,17922859,Anne Gardiner,2008-06-13,Q28967439,Anne Gardiner
https://en.wikipedia.org/wiki/Mary_Garson,53571864,Mary Garson,2017-03-23,Q29033549,Mary Garson
https://en.wikipedia.org/wiki/Matthew_Myers_(judge),53488568,Matthew Myers (judge),2017-03-15,Q29034104,Matthew Myers
https://en.wikipedia.org/wiki/Mick_Palmer_(police_commissioner),53648807,Mick Palmer (police commissioner),2017-03-31,Q29053711,Michael John Palmer
https://en.wikipedia.org/wiki/Peter_McAulay,53649281,Peter McAulay,2017-03-31,Q29053803,Peter McAulay
https://en.wikipedia.org/wiki/Jade_Hameister,53798706,Jade Hameister,2017-04-17,Q29439718,Jade Hameister
https://en.wikipedia.org/wiki/Yvonne_Aitken,53762026,Yvonne Aitken,2017-04-12,Q29441007,Yvonne Aitken
https://en.wikipedia.org/wiki/Margaret_Manion,53695277,Margaret Manion,2017-04-05,Q29452663,Margaret Manion
https://en.wikipedia.org/wiki/Gordian_Fulde,53886740,Gordian Fulde,2017-04-26,Q29575965,Gordian Fulde
https://en.wikipedia.org/wiki/Deepak_Vinayak,53859896,Deepak Vinayak,2017-04-23,Q29589031,Deepak Vinayak
https://en.wikipedia.org/wiki/Peter_Edwards_(historian),53683777,Peter Edwards (historian),2017-04-04,Q29624829,Peter Edwards (historian)
https://en.wikipedia.org/wiki/Anne_Penfold_Street,53945987,Anne Penfold Street,2017-05-03,Q29650258,Anne Penfold Street
https://en.wikipedia.org/wiki/Kim_Carpenter,53999184,Kim Carpenter,2017-05-09,Q29870147,Kim Carpenter
https://en.wikipedia.org/wiki/James_Vernon_(chemist),53886935,James Vernon (chemist),2017-04-26,Q29932504,James Vernon
https://en.wikipedia.org/wiki/Daphne_Pirie,54136007,Daphne Pirie,2017-05-24,Q30070461,Daphne Pirie
https://en.wikipedia.org/wiki/Peter_Bonsall-Boone,54197078,Peter Bonsall-Boone,2017-06-01,Q30102739,Peter Bonsall-Boone
https://en.wikipedia.org/wiki/Kathryn_Toohey,54209314,Kathryn Toohey,2017-06-03,Q30112690,Kathryn Toohey
https://en.wikipedia.org/wiki/Matt_Carroll_(sports_administrator),53468177,Matt Carroll (sports administrator),2017-03-13,Q30122042,Matt Carroll
https://en.wikipedia.org/wiki/John_Mavor_(Australia),53811393,John Mavor (Australia),2017-04-18,Q30122362,John Mavor
https://en.wikipedia.org/wiki/John_Frost_(producer),53893434,John Frost (producer),2017-04-27,Q30122495,John Frost
https://en.wikipedia.org/wiki/Charlene_Todman,54189523,Charlene Todman,2017-05-31,Q30123091,Charlene Todman
https://en.wikipedia.org/wiki/Mark_Brewer_(army),54210399,Mark Brewer (army),2017-06-03,Q30123188,Mark Brewer
https://en.wikipedia.org/wiki/Earl_Owen,54156372,Earl Owen,2017-05-27,Q30127841,Earl Owen
https://en.wikipedia.org/wiki/Tess_Cramond,54195724,Tess Cramond,2017-06-01,Q30127867,Tess Cramond
https://en.wikipedia.org/wiki/John_Bennison,54269801,John Bennison,2017-06-10,Q30230397,John Bennison
https://en.wikipedia.org/wiki/Rosalind_Croucher,54346671,Rosalind Croucher,2017-06-20,Q30342495,Ros Croucher
https://en.wikipedia.org/wiki/John_Croucher,54350648,John Croucher,2017-06-20,Q30348972,John Croucher
https://en.wikipedia.org/wiki/Harry_Perkins,54363498,Harry Perkins,2017-06-22,Q30496948,Harry Perkins
https://en.wikipedia.org/wiki/Clem_Renouf,54378169,Clem Renouf,2017-06-23,Q30537371,Clem Renouf
https://en.wikipedia.org/wiki/Alec_Ross_(tour_guide),54127492,Alec Ross (tour guide),2017-05-24,Q30555613,Alec Ross
https://en.wikipedia.org/wiki/Harold_David_Anderson,54386168,Harold David Anderson,2017-06-25,Q30574404,Harold David Anderson
https://en.wikipedia.org/wiki/Frank_Moore_(tourism_advocate),54388657,Frank Moore (tourism advocate),2017-06-25,Q30612874,Frank Moore
https://en.wikipedia.org/wiki/Tom_Schnackenberg,54426293,Tom Schnackenberg,2017-06-30,Q31202453,Tom Schnackenberg
https://en.wikipedia.org/wiki/Ossie_Cruse,54450145,Ossie Cruse,2017-07-03,Q31607948,Ossie Cruse
https://en.wikipedia.org/wiki/Phillip_Playford,54449516,Phillip Playford,2017-07-03,Q32539655,Phillip E. Playford
https://en.wikipedia.org/wiki/Joyce_Stevens,54089890,Joyce Stevens,2017-05-20,Q33100363,Joyce Stevens
https://en.wikipedia.org/wiki/Leslie_P._Newman,54558431,Leslie P. Newman,2017-07-15,Q33100422,Leslie P. Newman
https://en.wikipedia.org/wiki/Frank_Bryant,54585921,Frank Bryant,2017-07-18,Q33106030,Frank Bryant
https://en.wikipedia.org/wiki/John_Hirt,54575925,John Hirt,2017-07-17,Q33125004,John Hirt
https://en.wikipedia.org/wiki/Penelope_Figgis,54656267,Penelope Figgis,2017-07-26,Q33389602,Penelope Figgis
https://en.wikipedia.org/wiki/Shirley_Kaye_Randell,54710952,Shirley Kaye Randell,2017-07-31,Q34345340,Shirley Kaye Randell
https://en.wikipedia.org/wiki/Dimity_Dornan,54791491,Dimity Dornan,2017-08-07,Q35498130,Dimity Dornan
https://en.wikipedia.org/wiki/Neil_McInnes_(1924–2017),54486154,Neil McInnes (1924–2017),2017-07-03,Q35813424,Neil McInnes
https://en.wikipedia.org/wiki/Denzil_Miller,62474001,Denzil Miller,2019-12-01,Q36158315,Denzil Miller
https://en.wikipedia.org/wiki/Merle_Richardson,54958157,Merle Richardson,2017-08-19,Q37281224,Merle Richardson
https://en.wikipedia.org/wiki/Sharon_Lewin,55143699,Sharon Lewin,2017-09-05,Q37618308,Sharon R. Lewin
https://en.wikipedia.org/wiki/Wendy_Hoy,61581924,Wendy Hoy,2019-08-22,Q37831174,Wendy E. Hoy
https://en.wikipedia.org/wiki/Caroline_Finch,56962777,Caroline Finch,2018-03-28,Q37837260,Caroline F. Finch
https://en.wikipedia.org/wiki/Margaret_Bullock_(physiotherapist),55022648,Margaret Bullock (physiotherapist),2017-08-25,Q38013960,Margaret Irene Bullock
https://en.wikipedia.org/wiki/Dean_Mercer,55054367,Dean Mercer,2017-08-28,Q38065570,Dean Mercer
https://en.wikipedia.org/wiki/Myra_Roper,55022479,Myra Roper,2017-08-25,Q38081476,Myra Roper
https://en.wikipedia.org/wiki/Vicki_Sara,55111808,Vicki Sara,2017-09-01,Q38263243,Vicki Sara
https://en.wikipedia.org/wiki/Lucinda_Dunn,60748713,Lucinda Dunn,2019-05-13,Q38362723,Lucinda Dunn
https://en.wikipedia.org/wiki/Adair_Ferguson,57209782,Adair Ferguson,2018-04-23,Q38363893,Adair Ferguson
https://en.wikipedia.org/wiki/Lisa_Jackson_Pulver,60731423,Lisa Jackson Pulver,2019-05-11,Q38545728,Lisa Jackson Pulver
https://en.wikipedia.org/wiki/Genni_Batterham,61320535,Genni Batterham,2019-07-20,Q38549983,Genni Batterham
https://en.wikipedia.org/wiki/Anne_Dybka,60897560,Anne Dybka,2019-05-29,Q38564012,Anne Dybka
https://en.wikipedia.org/wiki/Irene_Greenwood,56462683,Irene Greenwood,2018-01-31,Q38565501,Irene Greenwood
https://en.wikipedia.org/wiki/Andrew_Biankin,61023565,Andrew Biankin,2019-06-12,Q38802580,Andrew Biankin
https://en.wikipedia.org/wiki/William_Kaye_(judge),55025073,William Kaye (judge),2017-08-25,Q39039685,William Kaye
https://en.wikipedia.org/wiki/Connie_Johnson_(fundraiser),55197318,Connie Johnson (fundraiser),2017-09-10,Q39258205,Connie Johnson
https://en.wikipedia.org/wiki/David_Tiller_(professor),55221954,David Tiller (professor),2017-09-13,Q39618026,David Tiller
https://en.wikipedia.org/wiki/Peter_Hamilton_Bailey,55226828,Peter Hamilton Bailey,2017-09-13,Q39649457,Peter Hamilton Bailey
https://en.wikipedia.org/wiki/Louise_Burke,63910514,Louise Burke,2020-05-10,Q39674940,Louise M. Burke
https://en.wikipedia.org/wiki/Debra_Jackson_(nurse),61519638,Debra Jackson (nurse),2019-08-15,Q39818657,Debra Jackson
https://en.wikipedia.org/wiki/Garry_Payne,55284191,Garry Payne,2017-09-19,Q40308545,Garry Payne
https://en.wikipedia.org/wiki/Lyall_McCarthy,55289113,Lyall McCarthy,2017-09-19,Q40364482,Lyall McCarthy
https://en.wikipedia.org/wiki/Reinhold_Batschi,55289689,Reinhold Batschi,2017-09-19,Q40371095,Reinhold Batschi
https://en.wikipedia.org/wiki/Wilma_Shakespear,55301543,Wilma Shakespear,2017-09-21,Q40510890,Wilma Shakespear
https://en.wikipedia.org/wiki/Joe_McGinness,55303030,Joe McGinness,2017-09-21,Q40539662,Joe McGinness
https://en.wikipedia.org/wiki/Belinda_Stowell,17533362,Belinda Stowell,2008-05-21,Q4882913,Belinda Stowell
https://en.wikipedia.org/wiki/Ben_Austin,4432046,Ben Austin,2006-03-18,Q4885244,Ben Austin
https://en.wikipedia.org/wiki/Ben_Humphreys,10748409,Ben Humphreys,2007-04-18,Q4885879,Ben Humphreys
https://en.wikipedia.org/wiki/Ben_Newton_(wheelchair_rugby),36348260,Ben Newton (wheelchair rugby),2012-07-06,Q4886222,Ben Newton
https://en.wikipedia.org/wiki/Benjamin_Cox_(sportsman),33031405,Benjamin Cox (sportsman),2011-03-04,Q4888430,Benjamin Cox
https://en.wikipedia.org/wiki/Benjamin_Hall_(athlete),33298870,Benjamin Hall (athlete),2011-10-04,Q4888757,Benjamin Hall
https://en.wikipedia.org/wiki/Benno_C._Schmidt_Jr.,1283964,Benno C. Schmidt Jr.,2004-12-16,Q4889906,"Benno C. Schmidt, Jr."
https://en.wikipedia.org/wiki/Bernard_Carney,11117154,Bernard Carney,2007-05-08,Q4892978,Bernard Carney
https://en.wikipedia.org/wiki/Bernard_Judd,1924013,Bernard Judd,2005-05-22,Q4893303,Bernard Judd
https://en.wikipedia.org/wiki/Bernie_Banton,6999926,Bernie Banton,2006-09-15,Q4894330,Bernie Banton
https://en.wikipedia.org/wiki/Bert_Newton,1038547,Bert Newton,2004-10-04,Q4895246,Bert Newton
https://en.wikipedia.org/wiki/Beryl_Evans,24238061,Beryl Evans,2009-05-31,Q4896067,Beryl Evans
https://en.wikipedia.org/wiki/Betty_Churcher,2619302,Betty Churcher,2005-09-05,Q4898780,Betty Churcher
https://en.wikipedia.org/wiki/Betty_Kitchener,34162428,Betty Kitchener,2011-12-23,Q4898881,Betty Kitchener
https://en.wikipedia.org/wiki/Bevan_Lee,34479868,Bevan Lee,2012-01-24,Q4899347,Bevan Lee
https://en.wikipedia.org/wiki/Bevan_George,3619444,Bevan George,2006-01-04,Q4899349,Bevan George
https://en.wikipedia.org/wiki/Bill_Baxter_(Victorian_politician),1302347,Bill Baxter (Victorian politician),2004-12-20,Q4908063,Bill Baxter
https://en.wikipedia.org/wiki/Bill_Borthwick,32114314,Bill Borthwick,2011-06-17,Q4908205,Bill Borthwick
https://en.wikipedia.org/wiki/Bill_Collins_(racecaller),4274139,Bill Collins (racecaller),2006-03-04,Q4908527,Bill Collins
https://en.wikipedia.org/wiki/Bill_Collins_(television_presenter),4272426,Bill Collins (television presenter),2006-03-04,Q4908529,Bill Collins
https://en.wikipedia.org/wiki/Bill_Crews_(minister),10364292,Bill Crews (minister),2007-03-30,Q4908613,Bill Crews
https://en.wikipedia.org/wiki/Bill_Gammage,4888159,Bill Gammage,2006-04-25,Q4909083,Bill Gammage
https://en.wikipedia.org/wiki/Bill_Grayden,18674590,Bill Grayden,2008-08-01,Q4909203,Bill Grayden
https://en.wikipedia.org/wiki/Bill_Griggs,9627948,Bill Griggs,2007-02-21,Q4909227,Bill Griggs
https://en.wikipedia.org/wiki/Bill_Kelty,3549332,Bill Kelty,2005-12-28,Q4909695,Bill Kelty
https://en.wikipedia.org/wiki/Bill_Ludwig,2744235,Bill Ludwig,2005-09-24,Q4909968,Bill Ludwig
https://en.wikipedia.org/wiki/Bill_McLennan,11197766,Bill McLennan,2007-05-13,Q4910136,Bill McLennan
https://en.wikipedia.org/wiki/Bill_Scott_(author),5230581,Bill Scott (author),2006-05-21,Q4910807,Bill Scott
https://en.wikipedia.org/wiki/Bill_Wood_(politician),28244349,Bill Wood (politician),2010-08-03,Q4911422,Bill Wood
https://en.wikipedia.org/wiki/Blake_Cochrane,32463676,Blake Cochrane,2011-07-19,Q4924354,Blake Cochrane
https://en.wikipedia.org/wiki/Joanna_Hewitt,41701238,Joanna Hewitt,2014-01-21,Q16136255,Joanna Hewitt
https://en.wikipedia.org/wiki/Doug_Jones_(international_arbitrator),42038955,Doug Jones (international arbitrator),2014-02-24,Q16142774,Doug Jones
https://en.wikipedia.org/wiki/Sev_Ozdowski,44991699,Sev Ozdowski,2015-01-09,Q16142975,Sev Ozdowski
https://en.wikipedia.org/wiki/Cheryl_Edwardes,41665585,Cheryl Edwardes,2014-01-17,Q16145052,Cheryl Edwardes
https://en.wikipedia.org/wiki/Stuart_Hamilton_(public_servant),42022264,Stuart Hamilton (public servant),2014-02-23,Q16145225,Stuart Hamilton
https://en.wikipedia.org/wiki/John_Kinsela,36162703,John Kinsela,2012-06-16,Q16145390,John Kinsella
https://en.wikipedia.org/wiki/Steve_Sedgwick_(public_servant),42332533,Steve Sedgwick (public servant),2014-03-28,Q16145741,Steve Sedgwick
https://en.wikipedia.org/wiki/Allan_Sparkes,41133741,Allan Sparkes,2013-11-20,Q16150293,Allan Sparkes
https://en.wikipedia.org/wiki/Sue_Smith_(politician),3348706,Sue Smith (politician),2005-12-07,Q16150449,Sue Smith
https://en.wikipedia.org/wiki/Nick_Dean_(Paralympic_administrator),44309026,Nick Dean (Paralympic administrator),2014-01-27,Q16151687,Nick Dean
https://en.wikipedia.org/wiki/Neville_Perkins,6344978,Neville Perkins,2006-08-09,Q16151905,Neville Perkins
https://en.wikipedia.org/wiki/Ian_Roberts_(painter),39866882,Ian Roberts (painter),2013-07-05,Q16151945,Ian Roberts
https://en.wikipedia.org/wiki/Lyn_Swinburne,25277858,Lyn Swinburne,2009-12-02,Q16151990,Lyn Swinburne
https://en.wikipedia.org/wiki/Kim_Williams_(media_executive),40275158,Kim Williams (media executive),2013-08-18,Q16152040,Kim Williams
https://en.wikipedia.org/wiki/Tim_Barrett_(admiral),42396632,Tim Barrett (admiral),2014-04-04,Q16152090,Tim Barrett
https://en.wikipedia.org/wiki/Peter_Applegarth,40734728,Peter Applegarth,2013-10-07,Q16152734,Peter Applegarth
https://en.wikipedia.org/wiki/Bill_Glasson_(surgeon),40336808,Bill Glasson (surgeon),2013-08-24,Q16185360,Bill Glasson
https://en.wikipedia.org/wiki/Cathy_McGowan_(politician),40469045,Cathy McGowan (politician),2013-09-07,Q16185462,Cathy McGowan
https://en.wikipedia.org/wiki/Margaret_McMurdo,22830239,Margaret McMurdo,2009-05-17,Q16186367,Margaret McMurdo
https://en.wikipedia.org/wiki/Simon_Molesworth,38518584,Simon Molesworth,2013-02-14,Q16186377,Simon Molesworth
https://en.wikipedia.org/wiki/Les_Schirato,39526411,Les Schirato,2013-05-30,Q16186881,Les Schirato
https://en.wikipedia.org/wiki/John_Watkins_(Australian_politician),1399936,John Watkins (Australian politician),2005-01-15,Q16186946,John Watkins
https://en.wikipedia.org/wiki/John_Zerunge_Young,32149227,John Zerunge Young,2011-06-20,Q16187378,John Zerunge Young
https://en.wikipedia.org/wiki/Jane_Caro,35858432,Jane Caro,2012-05-18,Q16188912,Jane Caro
https://en.wikipedia.org/wiki/Neil_Perry,2837871,Neil Perry,2005-10-05,Q16189442,Neil Perry
https://en.wikipedia.org/wiki/George_Wright_(trade_unionist),41858330,George Wright (trade unionist),2014-02-06,Q16190468,George Wright
https://en.wikipedia.org/wiki/Gerry_Hewson,33520892,Gerry Hewson,2011-10-24,Q16192751,Gerry Hewson
https://en.wikipedia.org/wiki/Michael_Kidd_(physician),39866279,Michael Kidd (physician),2013-07-05,Q16192799,Michael Kidd
https://en.wikipedia.org/wiki/Kim_McKay,30714583,Kim McKay,2011-02-01,Q16193245,Kim McKay
https://en.wikipedia.org/wiki/Andrew_Metcalfe,41667391,Andrew Metcalfe,2014-01-17,Q16193249,Andrew Metcalfe
https://en.wikipedia.org/wiki/Mark_Skidmore,42225315,Mark Skidmore,2014-03-17,Q16193368,Mark Skidmore
https://en.wikipedia.org/wiki/Geoffrey_Thomas_(businessman),37522705,Geoffrey Thomas (businessman),2012-11-02,Q16193393,Geoffrey Thomas
https://en.wikipedia.org/wiki/Robyn_Walker,41239190,Robyn Walker,2013-12-01,Q16193428,Robyn Walker
https://en.wikipedia.org/wiki/Jane_Halton,41762915,Jane Halton,2014-01-27,Q16193615,Jane Halton
https://en.wikipedia.org/wiki/John_Hatzistergos,7800409,John Hatzistergos,2006-11-06,Q16193625,John Hatzistergos
https://en.wikipedia.org/wiki/Don_Seccombe,42128166,Don Seccombe,2014-03-06,Q16194795,Don Seccombe
https://en.wikipedia.org/wiki/Brendan_Crabb,36258114,Brendan Crabb,2012-06-26,Q16196411,Brendan Crabb
https://en.wikipedia.org/wiki/John_Maclean_(sportsperson),33309877,John Maclean (sportsperson),2011-10-05,Q16196573,John Maclean
https://en.wikipedia.org/wiki/Darren_Thrupp,32916204,Darren Thrupp,2011-08-30,Q16196734,Darren Thrupp
https://en.wikipedia.org/wiki/Judith_Green_(swimmer),33298109,Judith Green (swimmer),2011-10-04,Q16196963,Judith Green
https://en.wikipedia.org/wiki/Russell_Boaden,33309739,Russell Boaden,2011-10-05,Q16197640,Russell Boaden
https://en.wikipedia.org/wiki/Lyndey_Milan,32862433,Lyndey Milan,2011-08-25,Q16199199,Lyndey Milan
https://en.wikipedia.org/wiki/Morag_Fraser,39946260,Morag Fraser,2013-07-12,Q16199236,Morag Fraser
https://en.wikipedia.org/wiki/Mark_Paterson_(public_servant),41675639,Mark Paterson (public servant),2014-01-18,Q16199446,Mark Paterson
https://en.wikipedia.org/wiki/David_Borthwick_(public_servant),41681184,David Borthwick (public servant),2014-01-19,Q16199927,David Borthwick
https://en.wikipedia.org/wiki/Cate_McGregor,40944899,Cate McGregor,2013-11-01,Q16201513,Cate McGregor
https://en.wikipedia.org/wiki/Ian_Campbell_(public_servant),42378454,Ian Campbell (public servant),2014-04-02,Q16202249,Ian Campbell
https://en.wikipedia.org/wiki/Rosemary_Owens,20642273,Rosemary Owens,2008-10-30,Q16202701,Rosemary Owens
https://en.wikipedia.org/wiki/Helen_Christensen,36320824,Helen Christensen,2012-07-04,Q16204130,Helen Christensen
https://en.wikipedia.org/wiki/Simon_Currant,17663632,Simon Currant,2008-05-29,Q16206538,Simon Currant
https://en.wikipedia.org/wiki/Elizabeth_Curtain,39671612,Elizabeth Curtain,2013-06-14,Q16206587,Elizabeth Curtain
https://en.wikipedia.org/wiki/Jon_Faine,4166411,Jon Faine,2006-02-23,Q16207764,Jon Faine
https://en.wikipedia.org/wiki/Allan_du_Toit,42434317,Allan du Toit,2014-04-08,Q16209854,Allan du Toit
https://en.wikipedia.org/wiki/Bill_Farmer_(public_servant),41757129,Bill Farmer (public servant),2014-01-27,Q16211230,Bill Farmer
https://en.wikipedia.org/wiki/Jason_McCartney_(footballer),3422976,Jason McCartney (footballer),2005-12-15,Q16211383,Jason McCartney
https://en.wikipedia.org/wiki/Simon_Patmore,36347981,Simon Patmore,2012-07-06,Q16211878,Simon Patmore
https://en.wikipedia.org/wiki/Chris_Gilbey,18019674,Chris Gilbey,2008-06-19,Q5106659,Chris Gilbey
https://en.wikipedia.org/wiki/Chris_Heyde,16288468,Chris Heyde,2008-03-14,Q5106872,Chris Heyde
https://en.wikipedia.org/wiki/Chris_Hurford,14272922,Chris Hurford,2007-11-16,Q5106949,Chris Hurford
https://en.wikipedia.org/wiki/Chris_Maxwell_(jurist),9804785,Chris Maxwell (jurist),2007-03-02,Q5107377,Chris Maxwell
https://en.wikipedia.org/wiki/Chris_Nunn,33433690,Chris Nunn,2011-10-17,Q5107607,Chris Nunn
https://en.wikipedia.org/wiki/Chris_O'Brien_(surgeon),23202387,Chris O'Brien (surgeon),2009-06-13,Q5107615,Chris O'Brien
https://en.wikipedia.org/wiki/Chris_Puplick,19529654,Chris Puplick,2008-09-29,Q5107814,Chris Puplick
https://en.wikipedia.org/wiki/Chris_Riley_(priest),14595692,Chris Riley (priest),2007-12-07,Q5107872,Chris Riley
https://en.wikipedia.org/wiki/Chris_Ritchie,536792,Chris Ritchie,2004-03-19,Q5107877,Chris Ritchie
https://en.wikipedia.org/wiki/Chris_Silagy,26797631,Chris Silagy,2010-04-02,Q5108055,Chris Silagy
https://en.wikipedia.org/wiki/Chris_Sumner,33258707,Chris Sumner,2011-09-30,Q5108195,Chris Sumner
https://en.wikipedia.org/wiki/Chris_Wallace-Crabbe,3071157,Chris Wallace-Crabbe,2005-11-03,Q5108400,Chris Wallace-Crabbe
https://en.wikipedia.org/wiki/Christian_Thompson_(artist),22286793,Christian Thompson (artist),2009-04-05,Q5110201,Christian Thompson
https://en.wikipedia.org/wiki/Christian_Zahra,634209,Christian Zahra,2004-05-04,Q5110292,Christian Zahra
https://en.wikipedia.org/wiki/C._J._Eliezer,2570527,C. J. Eliezer,2005-08-29,Q5110686,Christie Jayaratnam Eliezer
https://en.wikipedia.org/wiki/Christine_Wheeler,21888085,Christine Wheeler,2009-03-09,Q5111220,Christine Wheeler
https://en.wikipedia.org/wiki/Christopher_Margules,15698259,Christopher Margules,2008-02-11,Q5112810,Christopher Margules
https://en.wikipedia.org/wiki/Christopher_Mullins,33308930,Christopher Mullins,2011-10-05,Q5112919,Christopher Mullins
https://en.wikipedia.org/wiki/Christopher_Roper_(legal_educator),38294190,Christopher Roper (legal educator),2013-01-22,Q5113163,Christopher Roper
https://en.wikipedia.org/wiki/Christopher_Scott_(cyclist),19265214,Christopher Scott (cyclist),2008-09-10,Q5113208,Christopher Scott
https://en.wikipedia.org/wiki/Christopher_Steytler,11183146,Christopher Steytler,2007-02-19,Q5113279,Christopher Steytler
https://en.wikipedia.org/wiki/Claire_Dan,38034195,Claire Dan,2012-12-27,Q5125178,Claire Dan
https://en.wikipedia.org/wiki/Claire_Mitchell-Taverner,35834005,Claire Mitchell-Taverner,2012-05-15,Q5125266,Claire Mitchell-Taverner
https://en.wikipedia.org/wiki/Claire_Dunne,18322117,Claire Dunne,2008-07-07,Q5126157,Claire Dunne
https://en.wikipedia.org/wiki/Clare_Martin,49316,Clare Martin,2002-04-16,Q5126203,Clare Martin
https://en.wikipedia.org/wiki/Clare_Stevenson,21057831,Clare Stevenson,2009-01-12,Q5126256,Clare Stevenson
https://en.wikipedia.org/wiki/Clarrie_Millar,18588977,Clarrie Millar,2008-07-26,Q5127765,Clarrie Millar
https://en.wikipedia.org/wiki/Cleaver_Bunton,3488618,Cleaver Bunton,2005-12-21,Q5131003,Cleaver Bunton
https://en.wikipedia.org/wiki/Clem_Jones,4190469,Clem Jones,2006-02-25,Q5131180,Clem Jones
https://en.wikipedia.org/wiki/Clem_Newton-Brown,29815343,Clem Newton-Brown,2010-11-30,Q5131189,Clem Newton-Brown
https://en.wikipedia.org/wiki/Cliff_Hawkins,19507264,Cliff Hawkins,2008-09-28,Q5132619,Cliff Hawkins
https://en.wikipedia.org/wiki/Clifton_Hoeben,5513757,Clifton Hoeben,2006-06-11,Q5133249,Clifton Hoeben
https://en.wikipedia.org/wiki/Clifton_Pugh,2762177,Clifton Pugh,2005-09-25,Q5133302,Clifton Pugh
https://en.wikipedia.org/wiki/Clive_Berghofer,15081370,Clive Berghofer,2008-01-06,Q5134497,Clive Berghofer
https://en.wikipedia.org/wiki/Clive_Minton,6572241,Clive Minton,2006-08-20,Q5134631,Clive Minton
https://en.wikipedia.org/wiki/Clover_Maitland,734984,Clover Maitland,2004-06-18,Q5135903,Clover Maitland
https://en.wikipedia.org/wiki/Cody_Meakin,36348258,Cody Meakin,2012-07-06,Q5140452,Cody Meakin
