wikipediaURL,fullName
https://en.wikipedia.org/wiki/Elizabeth_Evatt,Elizabeth Evatt
https://en.wikipedia.org/wiki/Denise_Bradley,Denise Bradley
https://en.wikipedia.org/wiki/David_Flint,David Flint
https://en.wikipedia.org/wiki/Frank_Brennan_(priest),Frank Brennan (priest)
https://en.wikipedia.org/wiki/Diana_Horvath,Diana Horvath
https://en.wikipedia.org/wiki/Anthony_William_Linnane,Anthony William Linnane
https://en.wikipedia.org/wiki/Michael_V._Drake,Michael V. Drake
https://en.wikipedia.org/wiki/Nick_Dondas,Nick Dondas
https://en.wikipedia.org/wiki/James_Hamlyn_Willis,James Hamlyn Willis
https://en.wikipedia.org/wiki/John_Grey_(Australian_general),John Grey (Australian general)
https://en.wikipedia.org/wiki/Ivon_Wardle,Ivon Wardle
https://en.wikipedia.org/wiki/Don_Livingstone,Don Livingstone
https://en.wikipedia.org/wiki/Eva_Cox,Eva Cox
https://en.wikipedia.org/wiki/Wenten_Rubuntja,Wenten Rubuntja
https://en.wikipedia.org/wiki/Celia_Rosser,Celia Rosser
https://en.wikipedia.org/wiki/Frank_McNamara_(RAAF_officer),Frank McNamara (RAAF officer)
https://en.wikipedia.org/wiki/Neal_Blewett,Neal Blewett
https://en.wikipedia.org/wiki/Kyrra_Grunnsund,Kyrra Grunnsund
https://en.wikipedia.org/wiki/Mike_Kelly_(Australian_politician),Mike Kelly (Australian politician)
https://en.wikipedia.org/wiki/James_Burrows_Thomas,James Burrows Thomas
https://en.wikipedia.org/wiki/Richard_McGarvie,Richard McGarvie
https://en.wikipedia.org/wiki/Peter_Graham_(fighter),Peter Graham (fighter)
https://en.wikipedia.org/wiki/Peter_Wilenski,Peter Wilenski
https://en.wikipedia.org/wiki/Colin_Bond,Colin Bond
https://en.wikipedia.org/wiki/Ronald_Strahan,Ronald Strahan
https://en.wikipedia.org/wiki/Spencer_Grace,Spencer Grace
https://en.wikipedia.org/wiki/Pauline_Neura_Reilly,Pauline Neura Reilly
https://en.wikipedia.org/wiki/Frank_Gardner_(racing_driver),Frank Gardner (racing driver)
https://en.wikipedia.org/wiki/Babette_Stephens,Babette Stephens
https://en.wikipedia.org/wiki/Joan_Phipson,Joan Phipson
https://en.wikipedia.org/wiki/Kerry_Walker,Kerry Walker
https://en.wikipedia.org/wiki/William_T._Cooper,William T. Cooper
https://en.wikipedia.org/wiki/Eilene_Hannan,Eilene Hannan
https://en.wikipedia.org/wiki/Edmund_Capon,Edmund Capon
https://en.wikipedia.org/wiki/Rosalie_Gascoigne,Rosalie Gascoigne
https://en.wikipedia.org/wiki/John_Singleton_(Australian_entrepreneur),John Singleton (Australian entrepreneur)
https://en.wikipedia.org/wiki/Lucy_Napaljarri_Kennedy,Lucy Napaljarri Kennedy
https://en.wikipedia.org/wiki/Kevin_Bacon_(equestrian),Kevin Bacon (equestrian)
https://en.wikipedia.org/wiki/Adrian_Charles,Adrian Charles
https://en.wikipedia.org/wiki/James_Grant_(Australian_bishop),James Grant (Australian bishop)
https://en.wikipedia.org/wiki/Rene_Hardenbol,Rene Hardenbol
https://en.wikipedia.org/wiki/Louise_Sauvage,Louise Sauvage
https://en.wikipedia.org/wiki/Bruce_Bowley,Bruce Bowley
https://en.wikipedia.org/wiki/Lin_Onus,Lin Onus
https://en.wikipedia.org/wiki/Geoff_Shaw_(Aboriginal_leader),Geoff Shaw (Aboriginal leader)
https://en.wikipedia.org/wiki/Robert_Southey_(businessman),Robert Southey (businessman)
https://en.wikipedia.org/wiki/Betty_Burstall,Betty Burstall
https://en.wikipedia.org/wiki/James_Fairfax,James Fairfax
https://en.wikipedia.org/wiki/Louis_Kahan,Louis Kahan
https://en.wikipedia.org/wiki/Jim_Gasteen,Jim Gasteen
https://en.wikipedia.org/wiki/Bruce_Wallrodt,Bruce Wallrodt
https://en.wikipedia.org/wiki/Donna_Burns,Donna Burns
https://en.wikipedia.org/wiki/John_Brown_(Australian_politician),John Brown (Australian politician)
https://en.wikipedia.org/wiki/Jodi_Willis-Roberts,Jodi Willis-Roberts
https://en.wikipedia.org/wiki/Sandra_Yaxley,Sandra Yaxley
https://en.wikipedia.org/wiki/Brian_McNicholl,Brian McNicholl
https://en.wikipedia.org/wiki/Ann_Moyal,Ann Moyal
https://en.wikipedia.org/wiki/Donna_Smith_(athlete),Donna Smith (athlete)
https://en.wikipedia.org/wiki/Joshua_Hofer,Joshua Hofer
https://en.wikipedia.org/wiki/Ralph_Slatyer,Ralph Slatyer
https://en.wikipedia.org/wiki/Michael_Kailis,Michael Kailis
https://en.wikipedia.org/wiki/Ron_Penny,Ron Penny
https://en.wikipedia.org/wiki/Bill_Wentworth,Bill Wentworth
https://en.wikipedia.org/wiki/Tom_Uren,Tom Uren
https://en.wikipedia.org/wiki/Donald_Metcalf,Donald Metcalf
https://en.wikipedia.org/wiki/Sallyanne_Atkinson,Sallyanne Atkinson
https://en.wikipedia.org/wiki/Roc_Kirby,Roc Kirby
https://en.wikipedia.org/wiki/John_Murtagh_Macrossan_(judge),John Murtagh Macrossan (judge)
https://en.wikipedia.org/wiki/Michael_Clyne,Michael Clyne
https://en.wikipedia.org/wiki/John_Passmore,John Passmore
https://en.wikipedia.org/wiki/John_Niland,John Niland
https://en.wikipedia.org/wiki/Clive_James,Clive James
https://en.wikipedia.org/wiki/Jacqueline_Jarrett_Goodnow,Jacqueline Jarrett Goodnow
https://en.wikipedia.org/wiki/Natascha_McNamara,Natascha McNamara
https://en.wikipedia.org/wiki/Robert_Somervaille,Robert Somervaille
https://en.wikipedia.org/wiki/Bruce_Webster_(politician),Bruce Webster (politician)
https://en.wikipedia.org/wiki/Geoff_Chisholm,Geoff Chisholm
https://en.wikipedia.org/wiki/Pixie_Annat,Pixie Annat
https://en.wikipedia.org/wiki/Don_Chipp,Don Chipp
https://en.wikipedia.org/wiki/Peter_Sinclair_(governor),Peter Sinclair (governor)
https://en.wikipedia.org/wiki/Barry_Maddern,Barry Maddern
https://en.wikipedia.org/wiki/Tony_Parsons_(Australian_author),Tony Parsons (Australian author)
https://en.wikipedia.org/wiki/Kevin_Berry,Kevin Berry
https://en.wikipedia.org/wiki/Alan_Head,Alan Head
https://en.wikipedia.org/wiki/George_Freudenstein,George Freudenstein
https://en.wikipedia.org/wiki/Patricia_Mather,Patricia Mather
https://en.wikipedia.org/wiki/James_Mollison,James Mollison
https://en.wikipedia.org/wiki/John_McCallum_(actor),John McCallum (actor)
https://en.wikipedia.org/wiki/Justin_O%27Brien,Justin O'Brien
https://en.wikipedia.org/wiki/Erica_McGilchrist,Erica McGilchrist
https://en.wikipedia.org/wiki/Sheila_Scotter,Sheila Scotter
https://en.wikipedia.org/wiki/Wendy_Blacklock,Wendy Blacklock
https://en.wikipedia.org/wiki/Arthur_Boyd,Arthur Boyd
https://en.wikipedia.org/wiki/Roger_Woodward,Roger Woodward
https://en.wikipedia.org/wiki/Keith_Middleton,Keith Middleton
https://en.wikipedia.org/wiki/Michelle_den_Dekker,Michelle den Dekker
https://en.wikipedia.org/wiki/Adrienne_Clarke,Adrienne Clarke
https://en.wikipedia.org/wiki/Charlie_Yankos,Charlie Yankos
https://en.wikipedia.org/wiki/Trevor_Allan_(rugby),Trevor Allan (rugby)
https://en.wikipedia.org/wiki/Heather_Southcott,Heather Southcott
https://en.wikipedia.org/wiki/William_Dunn_(South_Australian_politician),William Dunn (South Australian politician)
https://en.wikipedia.org/wiki/Colin_Woods,Colin Woods
https://en.wikipedia.org/wiki/Beryl_Beaurepaire,Beryl Beaurepaire
https://en.wikipedia.org/wiki/Don_Kay_(composer),Don Kay (composer)
https://en.wikipedia.org/wiki/Peter_Yeldham,Peter Yeldham
https://en.wikipedia.org/wiki/Judith_Anderson,Judith Anderson
https://en.wikipedia.org/wiki/Brett_Whiteley,Brett Whiteley
https://en.wikipedia.org/wiki/Brett_Whiteley_House,Brett Whiteley House
https://en.wikipedia.org/wiki/Robert_Hughes_(critic),Robert Hughes (critic)
https://en.wikipedia.org/wiki/John_Perceval,John Perceval
https://en.wikipedia.org/wiki/Miriam_Hyde,Miriam Hyde
https://en.wikipedia.org/wiki/Tony_Barber,Tony Barber
https://en.wikipedia.org/wiki/Alexander_Fraser_(Australian_politician),Alexander Fraser (Australian politician)
https://en.wikipedia.org/wiki/Phillip_Adams_(sport_shooter),Phillip Adams (sport shooter)
https://en.wikipedia.org/wiki/Neil_Batt,Neil Batt
https://en.wikipedia.org/wiki/Issy_Pilowsky,Issy Pilowsky
https://en.wikipedia.org/wiki/Fred_Hollows,Fred Hollows
https://en.wikipedia.org/wiki/Peter_Isaacson,Peter Isaacson
https://en.wikipedia.org/wiki/Renfrey_Potts,Renfrey Potts
https://en.wikipedia.org/wiki/John_Mulvaney,John Mulvaney
https://en.wikipedia.org/wiki/Bill_Peach,Bill Peach
https://en.wikipedia.org/wiki/Tony_Eggleton,Tony Eggleton
https://en.wikipedia.org/wiki/Ron_Casey_(Melbourne_broadcaster),Ron Casey (Melbourne broadcaster)
https://en.wikipedia.org/wiki/Nicholas_Shehadie,Nicholas Shehadie
https://en.wikipedia.org/wiki/J._J._C._Smart,J. J. C. Smart
https://en.wikipedia.org/wiki/Hal_Wootten,Hal Wootten
https://en.wikipedia.org/wiki/Basil_Hetzel,Basil Hetzel
https://en.wikipedia.org/wiki/Joan_Child,Joan Child
https://en.wikipedia.org/wiki/Gill_James,Gill James
https://en.wikipedia.org/wiki/Susan_Ryan,Susan Ryan
https://en.wikipedia.org/wiki/Ron_Davies_(Tasmanian_politician),Ron Davies (Tasmanian politician)
https://en.wikipedia.org/wiki/John_Taylor_(public_servant),John Taylor (public servant)
https://en.wikipedia.org/wiki/Nancy_Millis,Nancy Millis
https://en.wikipedia.org/wiki/Elizabeth_Nesta_Marks,Elizabeth Nesta Marks
https://en.wikipedia.org/wiki/Jim_Morrison_(chemist),Jim Morrison (chemist)
https://en.wikipedia.org/wiki/Jack_Dyer,Jack Dyer
https://en.wikipedia.org/wiki/John_Baker_(general),John Baker (general)
https://en.wikipedia.org/wiki/Kath_Venn,Kath Venn
https://en.wikipedia.org/wiki/James_Gleeson,James Gleeson
https://en.wikipedia.org/wiki/Rodney_Hall_(writer),Rodney Hall (writer)
https://en.wikipedia.org/wiki/Bob_Whan,Bob Whan
https://en.wikipedia.org/wiki/Marjorie_Jackson-Nelson,Marjorie Jackson-Nelson
https://en.wikipedia.org/wiki/Gaby_Kennard,Gaby Kennard
https://en.wikipedia.org/wiki/Duncan_Armstrong,Duncan Armstrong
https://en.wikipedia.org/wiki/Sally_Carbon,Sally Carbon
https://en.wikipedia.org/wiki/Jenny_Cheesman,Jenny Cheesman
https://en.wikipedia.org/wiki/Elisabeth_Murdoch_(philanthropist),Elisabeth Murdoch (philanthropist)
https://en.wikipedia.org/wiki/Ted_Harris_(company_director),Ted Harris (company director)
https://en.wikipedia.org/wiki/Bob_Maguire,Bob Maguire
https://en.wikipedia.org/wiki/Arthur_Hewson,Arthur Hewson
https://en.wikipedia.org/wiki/Brian_Frank_Martin,Brian Frank Martin
https://en.wikipedia.org/wiki/Wendy_McCarthy,Wendy McCarthy
https://en.wikipedia.org/wiki/Richard_Kingsland,Richard Kingsland
https://en.wikipedia.org/wiki/John_Newcombe,John Newcombe
https://en.wikipedia.org/wiki/Mary_Durack,Mary Durack
https://en.wikipedia.org/wiki/Noel_Ferrier,Noel Ferrier
https://en.wikipedia.org/wiki/Howard_Taylor_(painter),Howard Taylor (painter)
https://en.wikipedia.org/wiki/Yvonne_Kenny,Yvonne Kenny
https://en.wikipedia.org/wiki/Patrick_Troy,Patrick Troy
https://en.wikipedia.org/wiki/Kathleen_Taperell,Kathleen Taperell
https://en.wikipedia.org/wiki/James_Bradley_(Australian_writer),James Bradley (Australian writer)
https://en.wikipedia.org/wiki/Ian_Knox_(admiral),Ian Knox (admiral)
https://en.wikipedia.org/wiki/Lawrence_O%27Donnell_(general),Lawrence O'Donnell (general)
https://en.wikipedia.org/wiki/Robert_Story_(botanist),Robert Story (botanist)
https://en.wikipedia.org/wiki/Colin_Watson_(footballer),Colin Watson (footballer)
https://en.wikipedia.org/wiki/John_Devitt,John Devitt
https://en.wikipedia.org/wiki/Gustav_Nossal,Gustav Nossal
https://en.wikipedia.org/wiki/Keith_Russack,Keith Russack
https://en.wikipedia.org/wiki/Peter_Ross-Edwards,Peter Ross-Edwards
https://en.wikipedia.org/wiki/Margaret_Manion,Margaret Manion
https://en.wikipedia.org/wiki/Laurence_Street,Laurence Street
https://en.wikipedia.org/wiki/Russell_Fox,Russell Fox
https://en.wikipedia.org/wiki/Michael_McHugh,Michael McHugh
https://en.wikipedia.org/wiki/Francis_Burt,Francis Burt
https://en.wikipedia.org/wiki/George_Blaikie,George Blaikie
https://en.wikipedia.org/wiki/George_Sparnon,George Sparnon
https://en.wikipedia.org/wiki/Nan_Waddy,Nan Waddy
https://en.wikipedia.org/wiki/Leslie_Lazarus,Leslie Lazarus
https://en.wikipedia.org/wiki/Ron_Mulock,Ron Mulock
https://en.wikipedia.org/wiki/Malcolm_Fraser,Malcolm Fraser
https://en.wikipedia.org/wiki/Marie_Bashir,Marie Bashir
https://en.wikipedia.org/wiki/Douglas_Warren_(bishop),Douglas Warren (bishop)
https://en.wikipedia.org/wiki/Ian_Constable,Ian Constable
https://en.wikipedia.org/wiki/John_Gorton,John Gorton
https://en.wikipedia.org/wiki/Merv_Everett,Merv Everett
https://en.wikipedia.org/wiki/Wayne_Gardner,Wayne Gardner
https://en.wikipedia.org/wiki/Sam_Coffa,Sam Coffa
https://en.wikipedia.org/wiki/David_Graham_(golfer),David Graham (golfer)
https://en.wikipedia.org/wiki/Terry_Gathercole,Terry Gathercole
https://en.wikipedia.org/wiki/Pat_Clohessy,Pat Clohessy
https://en.wikipedia.org/wiki/Ken_Woolley,Ken Woolley
https://en.wikipedia.org/wiki/Rosemary_Wighton,Rosemary Wighton
https://en.wikipedia.org/wiki/Margaret_Stones,Margaret Stones
https://en.wikipedia.org/wiki/Annemieke_Mein,Annemieke Mein
https://en.wikipedia.org/wiki/Elizabeth_Jolley,Elizabeth Jolley
https://en.wikipedia.org/wiki/Tom_Hungerford,Tom Hungerford
https://en.wikipedia.org/wiki/John_Roberts_(Australian_businessman),John Roberts (Australian businessman)
https://en.wikipedia.org/wiki/John_Charles_Robertson_(army_officer),John Charles Robertson (army officer)
https://en.wikipedia.org/wiki/Tom_Bass_(sculptor),Tom Bass (sculptor)
https://en.wikipedia.org/wiki/Dorothy_Auchterlonie_Green,Dorothy Auchterlonie Green
https://en.wikipedia.org/wiki/Mary_Fairfax,Mary Fairfax
https://en.wikipedia.org/wiki/Tommaso_D%27Orsogna,Tommaso D'Orsogna
https://en.wikipedia.org/wiki/Reg_Kermode,Reg Kermode
https://en.wikipedia.org/wiki/David_Bell_(field_hockey),David Bell (field hockey)
https://en.wikipedia.org/wiki/Arthur_Beetson,Arthur Beetson
https://en.wikipedia.org/wiki/Greg_Norman,Greg Norman
https://en.wikipedia.org/wiki/Weary_Dunlop,Weary Dunlop
https://en.wikipedia.org/wiki/Ron_Walker_(Australian_businessman),Ron Walker (Australian businessman)
https://en.wikipedia.org/wiki/Nancy_Borlase,Nancy Borlase
https://en.wikipedia.org/wiki/David_Gulpilil,David Gulpilil
https://en.wikipedia.org/wiki/Roger_Kemp,Roger Kemp
https://en.wikipedia.org/wiki/Kira_Bousloff,Kira Bousloff
https://en.wikipedia.org/wiki/Rica_Erickson,Rica Erickson
https://en.wikipedia.org/wiki/Harry_Seidler,Harry Seidler
https://en.wikipedia.org/wiki/John_Bell_(Australian_actor),John Bell (Australian actor)
https://en.wikipedia.org/wiki/Robert_Walls_(admiral),Robert Walls (admiral)
https://en.wikipedia.org/wiki/Leonard_Webb_(academic),Leonard Webb (academic)
https://en.wikipedia.org/wiki/Bruce_Rosier,Bruce Rosier
https://en.wikipedia.org/wiki/Helen_Alma_Newton_Turner,Helen Alma Newton Turner
https://en.wikipedia.org/wiki/Davis_McCaughey,Davis McCaughey
https://en.wikipedia.org/wiki/Harvey_Barnett,Harvey Barnett
https://en.wikipedia.org/wiki/Ian_Castles,Ian Castles
https://en.wikipedia.org/wiki/Alban_Lynch,Alban Lynch
https://en.wikipedia.org/wiki/Len_King,Len King
https://en.wikipedia.org/wiki/Gil_Duthie,Gil Duthie
https://en.wikipedia.org/wiki/Ralph_Jacobi,Ralph Jacobi
https://en.wikipedia.org/wiki/Arthur_Whyte,Arthur Whyte
https://en.wikipedia.org/wiki/Bill_Borthwick,Bill Borthwick
https://en.wikipedia.org/wiki/Liz_Grant,Liz Grant
https://en.wikipedia.org/wiki/Harry_Gibbs,Harry Gibbs
https://en.wikipedia.org/wiki/Stephen_Wurm,Stephen Wurm
https://en.wikipedia.org/wiki/Fred_Gruen,Fred Gruen
https://en.wikipedia.org/wiki/Joan_Montgomery,Joan Montgomery
https://en.wikipedia.org/wiki/Rosemary_Crossley,Rosemary Crossley
https://en.wikipedia.org/wiki/Hurtle_Lupton,Hurtle Lupton
https://en.wikipedia.org/wiki/Ken_G._Hall,Ken G. Hall
https://en.wikipedia.org/wiki/Betty_Allan,Betty Allan
https://en.wikipedia.org/wiki/Murray_Gleeson,Murray Gleeson
https://en.wikipedia.org/wiki/Robert_Jackson_(UN_administrator),Robert Jackson (UN administrator)
https://en.wikipedia.org/wiki/Alec_Fong_Lim,Alec Fong Lim
https://en.wikipedia.org/wiki/Brian_King_(bishop),Brian King (bishop)
https://en.wikipedia.org/wiki/Wendy_Chapman,Wendy Chapman
https://en.wikipedia.org/wiki/Don_Simmons_(politician),Don Simmons (politician)
https://en.wikipedia.org/wiki/John_Duncan_(Australian_politician),John Duncan (Australian politician)
https://en.wikipedia.org/wiki/Gordon_Reid_(governor),Gordon Reid (governor)
https://en.wikipedia.org/wiki/Mick_Miller_(police_officer),Mick Miller (police officer)
https://en.wikipedia.org/wiki/Malcolm_Blight,Malcolm Blight
https://en.wikipedia.org/wiki/John_Newham,John Newham
https://en.wikipedia.org/wiki/David_Parker_(director),David Parker (director)
https://en.wikipedia.org/wiki/Brenton_Langbein,Brenton Langbein
https://en.wikipedia.org/wiki/Keith_Simpson_(footballer),Keith Simpson (footballer)
https://en.wikipedia.org/wiki/John_Shaw_(baritone),John Shaw (baritone)
https://en.wikipedia.org/wiki/Geoffrey_Serle,Geoffrey Serle
https://en.wikipedia.org/wiki/John_Toohey_(judge),John Toohey (judge)
https://en.wikipedia.org/wiki/Ranald_Macdonald_(Australian_journalist_and_educator),Ranald Macdonald (Australian journalist and educator)
https://en.wikipedia.org/wiki/Walter_Jona,Walter Jona
https://en.wikipedia.org/wiki/Trevor_Haworth,Trevor Haworth
https://en.wikipedia.org/wiki/Stephen_Holland,Stephen Holland
https://en.wikipedia.org/wiki/Walter_Lewis_Bridgland,Walter Lewis Bridgland
https://en.wikipedia.org/wiki/Franco_Belgiorno-Nettis,Franco Belgiorno-Nettis
https://en.wikipedia.org/wiki/George_Golla,George Golla
https://en.wikipedia.org/wiki/George_Gollan,George Gollan
https://en.wikipedia.org/wiki/Hugh_Wirth,Hugh Wirth
https://en.wikipedia.org/wiki/David_P._Craig,David P. Craig
https://en.wikipedia.org/wiki/Hugh_Alexander_Dunn,Hugh Alexander Dunn
https://en.wikipedia.org/wiki/Robert_Reid_(ice_hockey),Robert Reid (ice hockey)
https://en.wikipedia.org/wiki/Peter_Dunn_(general),Peter Dunn (general)
https://en.wikipedia.org/wiki/Tony_Ayers,Tony Ayers
https://en.wikipedia.org/wiki/Molly_Byrne,Molly Byrne
https://en.wikipedia.org/wiki/John_Truscott,John Truscott
https://en.wikipedia.org/wiki/Ray_Gietzelt,Ray Gietzelt
https://en.wikipedia.org/wiki/Max_Walsh,Max Walsh
https://en.wikipedia.org/wiki/Genni_Batterham,Genni Batterham
https://en.wikipedia.org/wiki/Harrison_Bryan,Harrison Bryan
https://en.wikipedia.org/wiki/William_David_Lindsay_Ride,William David Lindsay Ride
https://en.wikipedia.org/wiki/Donald_Robinson_(bishop),Donald Robinson (bishop)
https://en.wikipedia.org/wiki/Graham_White_(swimmer),Graham White (swimmer)
https://en.wikipedia.org/wiki/Hamar_Midgley,Hamar Midgley
https://en.wikipedia.org/wiki/Michael_Hudson_(admiral),Michael Hudson (admiral)
https://en.wikipedia.org/wiki/David_Leach_(admiral),David Leach (admiral)
https://en.wikipedia.org/wiki/Jim_Wallace_(Australian_activist),Jim Wallace (Australian activist)
https://en.wikipedia.org/wiki/Bob_McLeod_(cricketer),Bob McLeod (cricketer)
https://en.wikipedia.org/wiki/Geoffrey_Bolton,Geoffrey Bolton
https://en.wikipedia.org/wiki/Milton_Moon,Milton Moon
https://en.wikipedia.org/wiki/Faye_Lo_Po%27,Faye Lo Po'
https://en.wikipedia.org/wiki/Naomi_Mayers,Naomi Mayers
https://en.wikipedia.org/wiki/William_Kidston,William Kidston
https://en.wikipedia.org/wiki/Bertie_Brownlow,Bertie Brownlow
https://en.wikipedia.org/wiki/Pauline_English,Pauline English
https://en.wikipedia.org/wiki/Ronald_John_Yates,Ronald John Yates
https://en.wikipedia.org/wiki/Kevin_Coombs,Kevin Coombs
https://en.wikipedia.org/wiki/Richard_Burt_(politician),Richard Burt (politician)
https://en.wikipedia.org/wiki/Gordon_Jackson_(businessman),Gordon Jackson (businessman)
https://en.wikipedia.org/wiki/George_Ogilvie,George Ogilvie
https://en.wikipedia.org/wiki/Richard_Bonynge,Richard Bonynge
https://en.wikipedia.org/wiki/David_Watson_(Queensland_politician),David Watson (Queensland politician)
https://en.wikipedia.org/wiki/Robin_Gibson_(architect),Robin Gibson (architect)
https://en.wikipedia.org/wiki/Andrew_Andersons,Andrew Andersons
https://en.wikipedia.org/wiki/Thomas_Keneally,Thomas Keneally
https://en.wikipedia.org/wiki/Raymond_Berg,Raymond Berg
https://en.wikipedia.org/wiki/Geoffrey_Mayne,Geoffrey Mayne
https://en.wikipedia.org/wiki/Lindsay_Pryor,Lindsay Pryor
https://en.wikipedia.org/wiki/Reg_Sprigg,Reg Sprigg
https://en.wikipedia.org/wiki/Don_Banfield,Don Banfield
https://en.wikipedia.org/wiki/Margaret_Fulton,Margaret Fulton
https://en.wikipedia.org/wiki/Peter_Weir,Peter Weir
https://en.wikipedia.org/wiki/John_Bloomfield_(academic),John Bloomfield (academic)
https://en.wikipedia.org/wiki/George_Joseph_(Australian_politician),George Joseph (Australian politician)
https://en.wikipedia.org/wiki/Charles_Court,Charles Court
https://en.wikipedia.org/wiki/Barry_Humphries,Barry Humphries
https://en.wikipedia.org/wiki/Enid_Lorimer,Enid Lorimer
https://en.wikipedia.org/wiki/Bob_Brissenden,Bob Brissenden
https://en.wikipedia.org/wiki/Brian_Crossley,Brian Crossley
https://en.wikipedia.org/wiki/Sam_Jacobs_(judge),Sam Jacobs (judge)
https://en.wikipedia.org/wiki/Barry_Hickey,Barry Hickey
https://en.wikipedia.org/wiki/Julian_Stefani,Julian Stefani
https://en.wikipedia.org/wiki/Yami_Lester,Yami Lester
https://en.wikipedia.org/wiki/Sybil_Craig,Sybil Craig
https://en.wikipedia.org/wiki/Kym_Bonython,Kym Bonython
https://en.wikipedia.org/wiki/David_Ireland_(author),David Ireland (author)
https://en.wikipedia.org/wiki/Nancye_Hayes,Nancye Hayes
https://en.wikipedia.org/wiki/Margaret_Sutherland,Margaret Sutherland
https://en.wikipedia.org/wiki/John_Andrews_(architect),John Andrews (architect)
https://en.wikipedia.org/wiki/John_Dowie_(artist),John Dowie (artist)
https://en.wikipedia.org/wiki/Jack_Sweet,Jack Sweet
https://en.wikipedia.org/wiki/Ren_DeGaris,Ren DeGaris
https://en.wikipedia.org/wiki/Percy_Williams_(Australian_rugby_league_player),Percy Williams (Australian rugby league player)
https://en.wikipedia.org/wiki/Julius_Stone,Julius Stone
https://en.wikipedia.org/wiki/Garfield_Barwick,Garfield Barwick
https://en.wikipedia.org/wiki/Raymond_Begg,Raymond Begg
https://en.wikipedia.org/wiki/Sister_Mary_Ursula_Grachan,Sister Mary Ursula Grachan
https://en.wikipedia.org/wiki/Stephen_Murray-Smith,Stephen Murray-Smith
https://en.wikipedia.org/wiki/A._A._Phillips,A. A. Phillips
https://en.wikipedia.org/wiki/Eric_Barnard_(politician),Eric Barnard (politician)
https://en.wikipedia.org/wiki/Keith_Smith_(engineer),Keith Smith (engineer)
https://en.wikipedia.org/wiki/Doug_Waterhouse,Doug Waterhouse
https://en.wikipedia.org/wiki/Ralph_Harry,Ralph Harry
https://en.wikipedia.org/wiki/Eddie_Charlton,Eddie Charlton
https://en.wikipedia.org/wiki/Neil_MacLeod_(footballer),Neil MacLeod (footballer)
https://en.wikipedia.org/wiki/David_Fleay,David Fleay
https://en.wikipedia.org/wiki/Russell_Drysdale,Russell Drysdale
https://en.wikipedia.org/wiki/John_Coburn_(painter),John Coburn (painter)
https://en.wikipedia.org/wiki/Queenie_Ashton,Queenie Ashton
https://en.wikipedia.org/wiki/Don_Banks,Don Banks
https://en.wikipedia.org/wiki/Mario_Feleppa,Mario Feleppa
https://en.wikipedia.org/wiki/John_Langdon_Bonython_(1905%E2%80%931992),John Langdon Bonython (1905–1992)
https://en.wikipedia.org/wiki/Helen_Cutler,Helen Cutler
https://en.wikipedia.org/wiki/John_Rosewell,John Rosewell
https://en.wikipedia.org/wiki/Peter_Brock,Peter Brock
https://en.wikipedia.org/wiki/Ray_Mitchell_(wrestler),Ray Mitchell (wrestler)
https://en.wikipedia.org/wiki/Rudolph_Brasch,Rudolph Brasch
https://en.wikipedia.org/wiki/Douglas_Stewart_(poet),Douglas Stewart (poet)
https://en.wikipedia.org/wiki/Marea_Gazzard,Marea Gazzard
https://en.wikipedia.org/wiki/Bruce_Alexander_McDonald,Bruce Alexander McDonald
https://en.wikipedia.org/wiki/Norman_Chaffer,Norman Chaffer
https://en.wikipedia.org/wiki/George_Althofer,George Althofer
https://en.wikipedia.org/wiki/Geoffrey_Ayling,Geoffrey Ayling
https://en.wikipedia.org/wiki/Don_Bradman,Don Bradman
https://en.wikipedia.org/wiki/Lloyd_Evans_(plant_physiologist),Lloyd Evans (plant physiologist)
https://en.wikipedia.org/wiki/Reg_Downing,Reg Downing
https://en.wikipedia.org/wiki/Don_Dunstan,Don Dunstan
https://en.wikipedia.org/wiki/Frank_O%27Keefe,Frank O'Keefe
https://en.wikipedia.org/wiki/John_Jefferson_Bray,John Jefferson Bray
https://en.wikipedia.org/wiki/William_Macmahon_Ball,William Macmahon Ball
https://en.wikipedia.org/wiki/John_Coumbe,John Coumbe
https://en.wikipedia.org/wiki/Fred_Daly_(politician),Fred Daly (politician)
https://en.wikipedia.org/wiki/Gough_Whitlam,Gough Whitlam
https://en.wikipedia.org/wiki/Tony_Luchetti,Tony Luchetti
https://en.wikipedia.org/wiki/Bill_Neilson,Bill Neilson
https://en.wikipedia.org/wiki/Alan_Lind,Alan Lind
https://en.wikipedia.org/wiki/Jack_Oatey,Jack Oatey
https://en.wikipedia.org/wiki/Ron_Barassi,Ron Barassi
https://en.wikipedia.org/wiki/Jack_Studdert,Jack Studdert
https://en.wikipedia.org/wiki/Alexandra_Hasluck,Alexandra Hasluck
https://en.wikipedia.org/wiki/Paul_Cullen_(general),Paul Cullen (general)
https://en.wikipedia.org/wiki/Peter_Spillett,Peter Spillett
https://en.wikipedia.org/wiki/Colin_Thiele,Colin Thiele
"https://en.wikipedia.org/wiki/John_Whitelaw_(general,_born_1921)","John Whitelaw (general, born 1921)"
https://en.wikipedia.org/wiki/Tom_Roberts,Tom Roberts
https://en.wikipedia.org/wiki/John_Tonkin,John Tonkin
https://en.wikipedia.org/wiki/John_Lazar,John Lazar
https://en.wikipedia.org/wiki/Charles_K._Bliss,Charles K. Bliss
